1.246997638283436203e+02 1.304287171256408726e+02 1.389774150972805842e+02 1.515873038645944177e+02 1.698912826511114531e+02 1.958923600190684624e+02 2.318669851758508571e+02 2.802868398191209280e+02 3.439698748058409592e+02 4.266492052318191099e+02 5.340527931825732821e+02 6.758125665105726512e+02 8.695003924658326468e+02 1.150889823465009158e+03 1.604436716819018329e+03 2.472767119114837897e+03 nan 1.373130958777158594e+04 1.072648531655020925e+05 7.579492195190697908e+06
7.429031078024394219e+01 7.649894863418781199e+01 7.983489908606938457e+01 8.482258859183204436e+01 9.220054078836903955e+01 1.029543433933667842e+02 1.183192499008725775e+02 1.397431462307593506e+02 1.688640150518017435e+02 2.076438245147223540e+02 2.588331706517258226e+02 3.269600712259764919e+02 4.203782793244769209e+02 5.562750517607290703e+02 7.753972065445836961e+02 1.194917103831403665e+03 nan 6.631656075410634003e+03 5.174328551474066626e+04 3.339924523085743189e+06
4.487447890387491611e+01 4.570106087502272629e+01 4.698807861865913793e+01 4.893611358585575744e+01 5.185487835635902343e+01 5.618584428805716158e+01 6.252782814645330234e+01 7.165038548284279329e+01 8.449069735052940189e+01 1.021692742143311960e+02 1.261279818992518216e+02 1.585606716746615632e+02 2.034328446183583310e+02 2.689601466940405885e+02 3.747526317432265728e+02 5.773283715255155357e+02 1.091418912490589946e+03 3.199347274165006638e+03 2.487451454603625098e+04 1.239149727360815508e+06
2.742092767013909693e+01 2.768010844685041860e+01 2.816106709374885142e+01 2.891461671327648020e+01 3.005762773099554863e+01 3.177429321352315839e+01 3.433078150656928784e+01 3.809508660964861093e+01 4.355479337963978281e+01 5.133327681193688363e+01 6.223259141124162142e+01 7.739002182232221116e+01 9.873478745286301717e+01 1.301944449676635713e+02 1.811732017835557542e+02 2.788589468279827770e+02 5.265362468122643804e+02 1.539341751401070269e+03 1.184072505932814056e+04 3.656648363134282990e+05
1.698342565993322495e+01 1.696875717244489223e+01 1.711572362041805206e+01 1.739824401505343232e+01 1.784306358754197674e+01 1.851907025886659142e+01 1.953719766252562806e+01 2.106027255061833259e+01 2.331875989266411153e+01 2.663011002321218612e+01 3.142658437626193546e+01 3.832001553249144621e+01 4.829227515908782919e+01 6.325063960781294981e+01 8.769931089678772196e+01 1.346530072928969730e+02 2.534699829928325698e+02 7.359839095963531008e+02 5.486969820444307516e+03 9.424570242820473504e+04
1.073679451661402950e+01 1.055596864946810243e+01 1.053870879787927173e+01 1.062469518977965954e+01 1.079356898079044846e+01 1.105970219123066300e+01 1.146471587418749927e+01 1.207690702919163606e+01 1.299827641970319370e+01 1.437762842568505306e+01 1.643066836677502351e+01 1.947621326618144977e+01 2.402313754462113593e+01 3.101962797624624812e+01 4.263308358722313329e+01 6.504964963772994224e+01 1.215466555084608444e+02 3.471802694680914669e+02 2.387194727426529425e+03 2.343649363403976895e+04
6.996491190865747889e+00 6.712834293481678927e+00 6.594967505690020992e+00 6.583407187577451580e+00 6.636982412005491661e+00 6.740789095872089298e+00 6.903360463389721424e+00 7.151093527572518482e+00 7.527512225162080739e+00 8.098914581250252098e+00 8.966087954839300878e+00 1.028537882841637874e+01 1.231332960202129279e+01 1.552307817878907947e+01 2.096218204581345290e+01 3.154327264855900026e+01 5.799117713579881439e+01 1.598777800482800160e+02 9.337324558888943784e+02 5.884941141199937192e+03
4.733026582073136090e+00 4.405021556624799217e+00 4.225769161722594980e+00 4.154486329736794659e+00 4.151298907313737629e+00 4.187766752876315834e+00 4.253938113008379318e+00 4.356333438899396171e+00 4.512895871241279444e+00 4.752667295344236820e+00 5.121232419691647664e+00 5.691919768878144659e+00 6.588904912976583539e+00 8.043526076278697090e+00 1.055877170517777763e+01 1.548759178253285640e+01 2.760926973712608756e+01 7.134920992218413005e+01 3.293882448528988789e+02 1.526430115563272921e+03
3.326102958107827856e+00 3.001069169648688195e+00 2.796532918367782727e+00 2.689234124361757683e+00 2.651921977082569715e+00 2.656419685129884911e+00 2.683041107539807957e+00 2.726946658308561311e+00 2.794455332441109441e+00 2.898409037581189729e+00 3.059474983342156840e+00 3.311660918694804945e+00 3.713843793480906985e+00 4.376960599664320384e+00 5.539614483501673625e+00 7.821071250799539243e+00 1.327749983142001433e+01 3.116928642260647919e+01 1.118779892891381138e+02 4.170657789548308756e+02
2.415875238105972489e+00 2.122025422735545064e+00 1.920780670279166547e+00 1.798931126828375415e+00 1.741209091114688690e+00 1.727484115600334880e+00 1.736440075481435086e+00 1.756214296354016824e+00 1.786977392142993448e+00 1.834499086867044548e+00 1.908462244831728105e+00 2.024991608065513926e+00 2.212308593524682454e+00 2.523773128348394845e+00 3.072591877196932497e+00 4.140964180497417324e+00 6.595127159913571901e+00 1.377597182947801180e+01 3.936025199247366402e+01 1.227242642210786130e+02
