5.594738773191689063e+01 5.661093918535492264e+01 5.713586046584546807e+01 3.042299767726093762e+01 3.024962477122228321e+01 3.009412827432174353e+01 2.995899298922937604e+01 2.984486882847435751e+01 2.975094133602056701e+01 2.967542731127111466e+01 2.961599198195842320e+01 2.957009555498956743e+01 2.953524695009840073e+01 2.950917119165210778e+01 2.948989301918944861e+01 2.947576764934344951e+01 2.946547040766560954e+01 2.945796256477096975e+01 2.945244715701754146e+01 2.944832341683289556e+01 2.944514416906377718e+01 2.944257879883559426e+01 2.944038279432460214e+01 2.943837307129444625e+01 2.943641011648445271e+01 2.943438222313811181e+01 2.943219500820160661e+01 2.942976237306741538e+01 2.942699955488442498e+01 2.942381663837860017e+01 2.942011276335963998e+01 2.941576974922212173e+01 2.941064461363815496e+01 2.940456057194930040e+01 2.939729414402960472e+01 2.938855877278605888e+01 2.937798053271814425e+01 2.936506346105781162e+01 2.934913728944653499e+01 2.932927870597333353e+01 2.930418721492830514e+01 2.927198529983206043e+01 2.922988659577559289e+01 2.917362138471249366e+01 2.909640832696255686e+01 2.898702156141455788e+01 2.882598005293090537e+01 2.857762040144294247e+01 2.817268567359904807e+01 2.746827003378324861e+01
4.543919683802835152e+01 4.616177876251128964e+01 4.675459397121928617e+01 2.541828319049699658e+01 2.526120689067818148e+01 2.511328659004914954e+01 2.497908036384110275e+01 2.486125504529074348e+01 2.476081242378809577e+01 2.467743804174854105e+01 2.460989084986205810e+01 2.455632979290897211e+01 2.451470139100971224e+01 2.448290259906328714e+01 2.445897503468771106e+01 2.444119450681196426e+01 2.442810399841120628e+01 2.441851809478522739e+01 2.441149918953097853e+01 2.440632023386807248e+01 2.440243232875417689e+01 2.439942201239492903e+01 2.439698276309326985e+01 2.439488635174368270e+01 2.439296058687952495e+01 2.439107359903168160e+01 2.438911847587436910e+01 2.438700420639958466e+01 2.438464662544148354e+01 2.438196181044079935e+01 2.437885955917142056e+01 2.437523744534399484e+01 2.437097396328059062e+01 2.436592037986774528e+01 2.435989022213214028e+01 2.435264500765221740e+01 2.434387420538482871e+01 2.433316637000701732e+01 2.431996575357646151e+01 2.430350701425487614e+01 2.428271231617848969e+01 2.425602571476423464e+01 2.422113817104365907e+01 2.417451148190606602e+01 2.411052620079467346e+01 2.401987995545204058e+01 2.388642977761003294e+01 2.368062331875981386e+01 2.334507131383019995e+01 2.276135654442790113e+01
3.668975158713320894e+01 3.743888968792300176e+01 3.807618045296572973e+01 2.123951871182115880e+01 2.110784253953668355e+01 2.097618432859041704e+01 2.085048385139801042e+01 2.073506917062622534e+01 2.063265730623881211e+01 2.054450946531573408e+01 2.047069486511383474e+01 2.041040187201342349e+01 2.036224969661043005e+01 2.032456521109278214e+01 2.029559641285422700e+01 2.027368168672403925e+01 2.025729444758125197e+01 2.024517531547781246e+01 2.023625896547045144e+01 2.022969995561363987e+01 2.022483977645650199e+01 2.022117448164662434e+01 2.021832427720425684e+01 2.021600375817404327e+01 2.021400062193281499e+01 2.021215348207133999e+01 2.021033686121021589e+01 2.020844869915988440e+01 2.020640078384048977e+01 2.020411039852060497e+01 2.020149399560869696e+01 2.019846041129267533e+01 2.019490469460278348e+01 2.019070067430801174e+01 2.018569182825928010e+01 2.017967916610934154e+01 2.017240441574765697e+01 2.016352598101316573e+01 2.015258288020070054e+01 2.013894058015619848e+01 2.012170568294853013e+01 2.009958866152163992e+01 2.007067596843778290e+01 2.003203552933508647e+01 1.997901065814364685e+01 1.990389283251493779e+01 1.979330511571448881e+01 1.962275901110324838e+01 1.934469930281573369e+01 1.886100084853493186e+01
2.944383070677036329e+01 3.018422990956868546e+01 3.083677216153960998e+01 1.773599200180023416e+01 1.763641772495213189e+01 1.752851912435047765e+01 1.741871614282779746e+01 1.731234980876727647e+01 1.721346064523564223e+01 1.712473723231988032e+01 1.704760712808124268e+01 1.698243005367890035e+01 1.692874794112831438e+01 1.688554640784465732e+01 1.685149691146907003e+01 1.682515288354041516e+01 1.680509506677365295e+01 1.679002583515055846e+01 1.677881780187030714e+01 1.677053084222750101e+01 1.676440580629979848e+01 1.675984575396043752e+01 1.675639109427644868e+01 1.675369074757535515e+01 1.675148222969094292e+01 1.674956682340370762e+01 1.674779285433863407e+01 1.674604118210509185e+01 1.674421403657938612e+01 1.674222564081528830e+01 1.673999439627077734e+01 1.673743631033088519e+01 1.673445854237363406e+01 1.673095249183897693e+01 1.672678567282770601e+01 1.672180199796975586e+01 1.671575396107400735e+01 1.670838974852377845e+01 1.669931600455632648e+01 1.668800646186332415e+01 1.667372046308937428e+01 1.665538917677565323e+01 1.663142672201104588e+01 1.659940324094821662e+01 1.655545978939397855e+01 1.649320853408245924e+01 1.640156454692600008e+01 1.626023542122741716e+01 1.602981484652366007e+01 1.562899264529660037e+01
2.348740205453655960e+01 2.418629335214375331e+01 2.482359453360332324e+01 1.478715095402807478e+01 1.472296467576777523e+01 1.464396788923297699e+01 1.455614644880455977e+01 1.446505484176749867e+01 1.437544538509739844e+01 1.429103841149249554e+01 1.421443322413927035e+01 1.414714769585840592e+01 1.408975421183295040e+01 1.404207540007561761e+01 1.400340089277647238e+01 1.397269652902120463e+01 1.394878035671555239e+01 1.393045724239180316e+01 1.391661107029296041e+01 1.390625609479283575e+01 1.389856039689026801e+01 1.389284367632513195e+01 1.388856722973209123e+01 1.388530963775966320e+01 1.388275107936269848e+01 1.388064770590623453e+01 1.387881416351260633e+01 1.387710792905882506e+01 1.387541580928209406e+01 1.387364378820828925e+01 1.387170783299402821e+01 1.386952705387120943e+01 1.386701649406976244e+01 1.386408054610377683e+01 1.386060560105528161e+01 1.385645076508279772e+01 1.385143578536953690e+01 1.384532403816703905e+01 1.383779757177614123e+01 1.382841965577979515e+01 1.381657607261329446e+01 1.380138077439424293e+01 1.378151932484868603e+01 1.375497796232380487e+01 1.371855872977877944e+01 1.366696811868728467e+01 1.359102040529475275e+01 1.347390019759030011e+01 1.328295370470062231e+01 1.295080444581753198e+01
1.863475780135994597e+01 1.926619226771398274e+01 1.986101161717192554e+01 1.229800593584699797e+01 1.226870364405565539e+01 1.222064773570989438e+01 1.215864508721857895e+01 1.208769140334475800e+01 1.201254917761404606e+01 1.193740660474692028e+01 1.186564588427551570e+01 1.179973374474946901e+01 1.174121832811526467e+01 1.169081982915604279e+01 1.164857886998506764e+01 1.161403502297635804e+01 1.158640270648719905e+01 1.156472874285685393e+01 1.154801575520756529e+01 1.153530952589384562e+01 1.152575312684072095e+01 1.151861173103391067e+01 1.151327992885848239e+01 1.150926838927723317e+01 1.150619725724200570e+01 1.150377195173320644e+01 1.150176699000427583e+01 1.150000969237465398e+01 1.149836579960980920e+01 1.149672758103735326e+01 1.149500425135761006e+01 1.149311351344588594e+01 1.149097407578907770e+01 1.148849922883786867e+01 1.148558956567269007e+01 1.148212468655329666e+01 1.147795268622564357e+01 1.147287570310437310e+01 1.146662903766538300e+01 1.145884991010321485e+01 1.144902870096747094e+01 1.143643069619230168e+01 1.141996629094848892e+01 1.139796643666209341e+01 1.136778082611376561e+01 1.132502268602032203e+01 1.126207998839330138e+01 1.116501848884904291e+01 1.100677980586746330e+01 1.073153362886032625e+01
1.472033322888842832e+01 1.526749881811124787e+01 1.579918809113506306e+01 1.019445264334574119e+01 1.019605016118530472e+01 1.017769635392141403e+01 1.014256709780271848e+01 1.009450864246183244e+01 1.003765164284376610e+01 9.976042217403525925e+00 9.913338020084266233e+00 9.852580705891643476e+00 9.796072504375379353e+00 9.745346127835922800e+00 9.701215881364531057e+00 9.663888488788751729e+00 9.633104482582471206e+00 9.608287425591081288e+00 9.588680536851819980e+00 9.573459429260090303e+00 9.561814260185311554e+00 9.553003715095723436e+00 9.546383398947986265e+00 9.541410286228501292e+00 9.537649042313770309e+00 9.534753140059780918e+00 9.532452758863351860e+00 9.530539696690700779e+00 9.528852884434334314e+00 9.527265859724673547e+00 9.525675831450001851e+00 9.523994866147319271e+00 9.522141313208695834e+00 9.520033143397322206e+00 9.517580956593196362e+00 9.514679970194407588e+00 9.511200832918889958e+00 9.506977133474450170e+00 9.501787830913476895e+00 9.495331091008544888e+00 9.487183728770570923e+00 9.476736256960956339e+00 9.463085241977827522e+00 9.444847170631506472e+00 9.419825447547532704e+00 9.384384571126975771e+00 9.332216461512945926e+00 9.251774245843471078e+00 9.120636114421262874e+00 8.892539537976391628e+00
1.159461080722307003e+01 1.205008797392055442e+01 1.250614784577530614e+01 8.418628187123367468e+00 8.444540730745405455e+00 8.451779023740330743e+00 8.441773839009391267e+00 8.416903265746894292e+00 8.380205975580619082e+00 8.335062331021861226e+00 8.284881770780781807e+00 8.232827712222190897e+00 8.181607582904034004e+00 8.133341146935983090e+00 8.089510421441300281e+00 8.050981362940889952e+00 8.018081838418821050e+00 7.990712225403180824e+00 7.968469393375669618e+00 7.950764214822929610e+00 7.936923199832029319e+00 7.926264212029762390e+00 7.918151200292811609e+00 7.912014907501968786e+00 7.907379645530825840e+00 7.903853563684477557e+00 7.901121980953626611e+00 7.898938483706346325e+00 7.897110801359373156e+00 7.895488775843086948e+00 7.893953110504364545e+00 7.892405339669745779e+00 7.890759621559599424e+00 7.888934611630680216e+00 7.886846689255729181e+00 7.884402339264699577e+00 7.881489636386553421e+00 7.877967395295192965e+00 7.873650060643116788e+00 7.868285869491401741e+00 7.861522933746479147e+00 7.852855297290825654e+00 7.841533615909971999e+00 7.826410839001103348e+00 7.805666213321225122e+00 7.776286660322524469e+00 7.733044501882155863e+00 7.666371053558494353e+00 7.557686533467485646e+00 7.368656834779334197e+00
9.122903960440527982e+00 9.487330104702625277e+00 9.863231270671121820e+00 6.924601471390827712e+00 6.966843165651527947e+00 6.993548120698473980e+00 7.004580494907009403e+00 7.000820131271924929e+00 6.984001227321527949e+00 6.956489082112254252e+00 6.921021215673237137e+00 6.880443370676124992e+00 6.837468474753867653e+00 6.794482678750811466e+00 6.753413930423104006e+00 6.715668315060063343e+00 6.682129357061640462e+00 6.653209106538175988e+00 6.628932485337436731e+00 6.609038140636123160e+00 6.593079241549610003e+00 6.580512401566598335e+00 6.570770870769481853e+00 6.563302964640085335e+00 6.557620473373104275e+00 6.553302543007145431e+00 6.549996453893070836e+00 6.547418706663438392e+00 6.545344095467064527e+00 6.543595422100083603e+00 6.542032334444165542e+00 6.540542281456876772e+00 6.539030516883225452e+00 6.537412436384760106e+00 6.535606469043949041e+00 6.533526181045238523e+00 6.531072483019839225e+00 6.528123907608467391e+00 6.524523471300632593e+00 6.520060301202263986e+00 6.514441146154254625e+00 6.507245520496938163e+00 6.497851523404781560e+00 6.485307855627586271e+00 6.468105042084345335e+00 6.443745625557147250e+00 6.407897060982598703e+00 6.352629761024074284e+00 6.262547564200531269e+00 6.105886362802449341e+00
7.185564981084343827e+00 7.465454816555227247e+00 7.763232373306443890e+00 5.674707745552580285e+00 5.725131003969805121e+00 5.764235420813554889e+00 5.790691824869163007e+00 5.804088374560806507e+00 5.804886124228355371e+00 5.794305447309722190e+00 5.774155929553104194e+00 5.746628791188737040e+00 5.714077170578537590e+00 5.678807113314475963e+00 5.642902208151248544e+00 5.608096468839978144e+00 5.575702843848441503e+00 5.546596025170152267e+00 5.521241994256080865e+00 5.499759892825557550e+00 5.482003331899150567e+00 5.467644477768443423e+00 5.456255018310774751e+00 5.447355500662173000e+00 5.440491308758439892e+00 5.435233945991877924e+00 5.431211518453456399e+00 5.428111369200116165e+00 5.425677202259238108e+00 5.423703821678678594e+00 5.422027649218516210e+00 5.420517561383937810e+00 5.419067095787315047e+00 5.417584229658237049e+00 5.415985577331917433e+00 5.414187832676876866e+00 5.412100577966265647e+00 5.409617166021412515e+00 5.406603226997343192e+00 5.402880930610575838e+00 5.398205062931038078e+00 5.392225522522208436e+00 5.384425685404770512e+00 5.374016211148823885e+00 5.359745352767094850e+00 5.339542731975160272e+00 5.309817378345563554e+00 5.263997784141805525e+00 5.189325803647840019e+00 5.059481699603106897e+00
