2.237441623524702885e-09 2.348074746134235517e-09 2.464213639442757575e-09 2.586138013478425947e-09 2.714142884639703934e-09 2.848539634876405460e-09 2.989657181497883514e-09 3.137843296241061557e-09 3.293466064603517390e-09 3.456915547991676526e-09 3.628605661314930190e-09 3.808976318207451593e-09 3.998495892839929304e-09 4.197664062887206979e-09 4.407015115145752327e-09 4.627121807458341612e-09 4.858599913940048579e-09 5.102113604038002704e-09 5.358381845886796457e-09 5.628186085852579207e-09 5.912379498347517771e-09 6.211898216412319113e-09 6.527775042379165212e-09 6.861156301516260498e-09 7.213322696892990606e-09 7.585715297015525208e-09 7.979968152749298475e-09 8.397949542268294630e-09 8.841814538862779327e-09 9.314072555964442738e-09 9.817674891088458575e-09 1.035612921678895738e-08 1.093365074508045830e-08 1.155536384634875455e-08 1.222757383903636058e-08 1.295813761120868457e-08 1.375697524637129589e-08 1.463678575819253840e-08 1.561406296799219023e-08 1.671056052086784158e-08 1.795544215762207772e-08 1.938850039422681401e-08 2.106508194845579526e-08 2.306381512621279068e-08 2.549908091535034785e-08 2.854179911924290333e-08 3.245537425138130176e-08 nan nan nan
2.226770955546914004e-09 2.336835170623974346e-09 2.452374481290879020e-09 2.573666903155654859e-09 2.701005658571402073e-09 2.834700227798886177e-09 2.975077511324170887e-09 3.122483139883061563e-09 3.277282924250960845e-09 3.439864505828695448e-09 3.610639222132237623e-09 3.790044237637044162e-09 3.978544989019043506e-09 4.176638010528532211e-09 4.384854216170571068e-09 4.603762738000754129e-09 4.833975441236148058e-09 5.076152267304221353e-09 5.331007599724326178e-09 5.599317888020314394e-09 5.881930843277660778e-09 6.179776594088878511e-09 6.493881309994960981e-09 6.825383946499818198e-09 7.175556966631199349e-09 7.545832161736063812e-09 7.937833058607975861e-09 8.353415900669760515e-09 8.794721875606178407e-09 9.264244226406552755e-09 9.764915229243241277e-09 1.030021994039566651e-08 1.087434638405906645e-08 1.149238584771521566e-08 1.216060289816510129e-08 1.288680356127554636e-08 1.368084356553000247e-08 1.455533931376306044e-08 1.552667695946115231e-08 1.661646754000853899e-08 1.785368262455990592e-08 1.927785089614236985e-08 2.094394940772873481e-08 2.293007671137994107e-08 2.534983519958572389e-08 2.837296698995714866e-08 3.226103534400954875e-08 3.743178510949383968e-08 nan nan
2.216304705737775684e-09 2.325811708594579838e-09 2.440763810849933013e-09 2.561437374760380860e-09 2.688123871139508390e-09 2.821130924551927059e-09 2.960783467536905671e-09 3.107425041579538729e-09 3.261419238374809319e-09 3.423151338559411492e-09 3.593030165554262461e-09 3.771490202345529597e-09 3.958994021244481976e-09 4.156035090463015070e-09 4.363141035740617453e-09 4.580877453896111281e-09 4.809852398727568569e-09 5.050721691620037354e-09 5.304195244634969496e-09 5.571044638381728889e-09 5.852112258798942958e-09 6.148322381709475004e-09 6.460694713134172495e-09 6.790361026319801022e-09 7.138585754335101126e-09 7.506791647935752164e-09 7.896591979347838040e-09 8.309831264163981982e-09 8.748637160242673552e-09 9.215487154224140808e-09 9.713294986935403948e-09 1.024552368153168233e-08 1.081633476828150453e-08 1.143078730382521563e-08 1.209510615098958432e-08 1.281704778505851937e-08 1.360640524122907691e-08 1.447571445210253184e-08 1.544125670216862590e-08 1.652450414481958686e-08 1.775424122005291159e-08 1.916973974408630831e-08 2.082561693340822283e-08 2.279945579697525287e-08 2.520410121975249175e-08 2.820814991194616226e-08 3.207137505971845012e-08 3.720861421154716206e-08 4.431073716486770160e-08 nan
2.206036048830120059e-09 2.314997117847107319e-09 2.429373943050020506e-09 2.549441272360050418e-09 2.675488866455155497e-09 2.807822538056223242e-09 2.946765298233538328e-09 3.092658649780912874e-09 3.245864017778189066e-09 3.406764379065591965e-09 3.575766103741572774e-09 3.753301057919851299e-09 3.939829019378500131e-09 4.135840465062309823e-09 4.341859812852220411e-09 4.558449210913287744e-09 4.786212996019931853e-09 5.025802970269372556e-09 5.277924685575406266e-09 5.543344974291083822e-09 5.822901028782258265e-09 6.117511419750278329e-09 6.428189549225349254e-09 6.756060188201872047e-09 7.102379941101177754e-09 7.468562743235298083e-09 7.856211870454515441e-09 8.267160404480946919e-09 8.703522812983170274e-09 9.167761221369218260e-09 9.662771302829459091e-09 1.019199459911367214e-08 1.075956681504118850e-08 1.137051558809566908e-08 1.203102707948317857e-08 1.274880946597240121e-08 1.353359467823993581e-08 1.439784022429045115e-08 1.535772518957901588e-08 1.643458640258593048e-08 1.765702598782977328e-08 1.906406554215579470e-08 2.070997182754952404e-08 2.267182585692397590e-08 2.506173511433082101e-08 2.804718166002398852e-08 3.188619732691945167e-08 3.699079279687369763e-08 4.404703662976247365e-08 5.425555228518213215e-08
2.195958482759541717e-09 2.304384499689350713e-09 2.418197559029042650e-09 2.537670830469638164e-09 2.663092404547358512e-09 2.794766324460944514e-09 2.933013724217579718e-09 3.078174115946491654e-09 3.230606809229995280e-09 3.390692531431165462e-09 3.558835257109180429e-09 3.735464298668197822e-09 3.921036705188741151e-09 4.116040034261479124e-09 4.320995573126415341e-09 4.536462103980819224e-09 4.763040336705170037e-09 5.001378151530471262e-09 5.252176846108917358e-09 5.516198619914718187e-09 5.794275599363393338e-09 6.087320788119232027e-09 6.396341439620527238e-09 6.722455494199176937e-09 7.066911918447561719e-09 7.431116052330532841e-09 7.816661418138865842e-09 8.225369946243035495e-09 8.659343238831592041e-09 9.121028439518520878e-09 9.613303598344600450e-09 1.013958930664092682e-08 1.070399608187659339e-08 1.131152091819939469e-08 1.196831223450140585e-08 1.268203110678716978e-08 1.346234988046909684e-08 1.432164959017316871e-08 1.527600968706215280e-08 1.634663506507753821e-08 1.756195013646838912e-08 1.896073263112711513e-08 2.059690781257239701e-08 2.254706763458604107e-08 2.492260136672229853e-08 2.788990574934132848e-08 3.170531770292279509e-08 3.677809764223382857e-08 4.378964546811282417e-08 5.393222294167270682e-08
2.186065808776978132e-09 2.293967279638475720e-09 2.407227684062112528e-09 2.526118649973651757e-09 2.650926635649954342e-09 2.781953954637409756e-09 2.919519908464278475e-09 3.063962063030909199e-09 3.215637661802028878e-09 3.374925235095521595e-09 3.542226417144042566e-09 3.717968026627126639e-09 3.902604448100432578e-09 4.096620388375979909e-09 4.300534077454382078e-09 4.514901012468207627e-09 4.740318361350737301e-09 4.977430176189591496e-09 5.226933602104620212e-09 5.489586315891286373e-09 5.766215499837953851e-09 6.057728724272047492e-09 6.365127241843314537e-09 6.689522326286147764e-09 7.032155492081975357e-09 7.394423688790837605e-09 7.777910922575376834e-09 8.184428241810047424e-09 8.616064693467797686e-09 9.075252802662957155e-09 9.564853422919212245e-09 1.008826670277110606e-08 1.064957858194320880e-08 1.125375615783969714e-08 1.190691102176733071e-08 1.261665829657372693e-08 1.339261219517095765e-08 1.424707915337580651e-08 1.519604142733427517e-08 1.626057523268478069e-08 1.746893166723131500e-08 1.885965066818583389e-08 2.048632456320100087e-08 2.242506860664044978e-08 2.478657217899640672e-08 2.773617470041136563e-08 3.152856248749291511e-08 3.657031870690798704e-08 4.353830089456835569e-08 5.361664039646048834e-08
2.176352113583975823e-09 2.283739186045837333e-09 2.396457666631780078e-09 2.514777675862745614e-09 2.638984076185659159e-09 2.769377490937198520e-09 2.906275429487860356e-09 3.050013556407041783e-09 3.200947095815603578e-09 3.359452430364411404e-09 3.525928909441102543e-09 3.700800913481935312e-09 3.884520224515690934e-09 4.077568764379026200e-09 4.280461777209292368e-09 4.493751550643956586e-09 4.718031793945889754e-09 4.953942820442472668e-09 5.202177719372266796e-09 5.463489752872137808e-09 5.738701273840967385e-09 6.028714547951038634e-09 6.334524969170081184e-09 6.657237301358922116e-09 6.998085784019634136e-09 7.358459175295428371e-09 7.739932190888152307e-09 8.144305254520487979e-09 8.573655158620793263e-09 9.030400154917906179e-09 9.517384310071999493e-09 1.003798781591144579e-08 1.059627262079510414e-08 1.119717663599396794e-08 1.184677550560377117e-08 1.255263949715414387e-08 1.332432608451255557e-08 1.417406889468571746e-08 1.511775533207530455e-08 1.617633604520494729e-08 1.737789303277799210e-08 1.876073424834220816e-08 2.037812727561909442e-08 2.230572249334036946e-08 2.465352690888036953e-08 2.758584937677494351e-08 3.135576791894601950e-08 3.636725813659829706e-08 4.329275560193923309e-08 5.330848154025720910e-08
2.166811752016790024e-09 2.273694233001081425e-09 2.385881159129506797e-09 2.503641176663400461e-09 2.627257587209072865e-09 2.757029361321749403e-09 2.893272256065036494e-09 3.036320076980622495e-09 3.186526073824990919e-09 3.344264530464233514e-09 3.509932561568698738e-09 3.683952165434215547e-09 3.866772580289581656e-09 4.058873006132142368e-09 4.260765769379602481e-09 4.473000021615501363e-09 4.696166092687678226e-09 4.930900642939171611e-09 5.177892799841665903e-09 5.437891511592760704e-09 5.711714414374512323e-09 6.000258591940750017e-09 6.304513714420803464e-09 6.625578189990720469e-09 6.964679149713071024e-09 7.323197351973835423e-09 7.702698438308139745e-09 8.104972456536850147e-09 8.532084228795985465e-09 8.986438067965410032e-09 9.470861645837134795e-09 9.988715663227943629e-09 1.054403863876397716e-08 1.114173998092770285e-08 1.178786022931548887e-08 1.248992584871270516e-08 1.325743890919808146e-08 1.410256194636521035e-08 1.504108975801877833e-08 1.609385040611016846e-08 1.728876082670860320e-08 1.866390255730853323e-08 2.027222628005582722e-08 2.218892881336118523e-08 2.452335155239539861e-08 2.743879837412493380e-08 3.118677944132150882e-08 3.616872934797475421e-08 4.305277660575813002e-08 5.300744233393726159e-08
2.157439331565532016e-09 2.263826703378844010e-09 2.375492099972709120e-09 2.492702724960108724e-09 2.615740353488369136e-09 2.744902338752590113e-09 2.880502723931973520e-09 3.022873496351348302e-09 3.172365974607776426e-09 3.329352390157491035e-09 3.494227672525170653e-09 3.667411490718277398e-09 3.849350595638668232e-09 4.040521526803014361e-09 4.241433757807893314e-09 4.452633374841057658e-09 4.674707404593524895e-09 4.908288936740941937e-09 5.154063226809759592e-09 5.412775007058129151e-09 5.685237304157410247e-09 5.972342137730332717e-09 6.275073585736295455e-09 6.594523843865794095e-09 6.931913098851492866e-09 7.288614292119873248e-09 7.666184198457617301e-09 8.066402727810811648e-09 8.491323006605591528e-09 8.943335728598089394e-09 9.425252546216138681e-09 9.940415118938399362e-09 1.049283907215672179e-08 1.108740596787809263e-08 1.173012204912458799e-08 1.242847098984872051e-08 1.319190073549147596e-08 1.403250437812707135e-08 1.496598625937957258e-08 1.601305472080320041e-08 1.720146549897004843e-08 1.856907905213418746e-08 2.016853667968270016e-08 2.207459247684320608e-08 2.439593827742026956e-08 2.729489746960263382e-08 3.102145104221906534e-08 3.597455620685106421e-08 4.281814417284390829e-08 5.271323636931768022e-08
2.148229697760788211e-09 2.254131133285468148e-09 2.365284697116848506e-09 2.481956180471637211e-09 2.604425864821220995e-09 2.732989520715231665e-09 2.867959514191061719e-09 3.009666053274932527e-09 3.158458567873948449e-09 3.314707280919183263e-09 3.478804984587776815e-09 3.651169069594506252e-09 3.832243853767081405e-09 4.022503274715137118e-09 4.222454016244848331e-09 4.432639166846646400e-09 4.653642522988006046e-09 4.886093683745800016e-09 5.130674118231491755e-09 5.388124437074051377e-09 5.659253160632204101e-09 5.944947357473998917e-09 6.246185638944716819e-09 6.564054127913116254e-09 6.899766222815071154e-09 7.254687223503125942e-09 7.630365238927652442e-09 8.028570268332787160e-09 8.451344006450261286e-09 8.901063835493215222e-09 9.380525748776474101e-09 9.893052794767910508e-09 1.044263822322349945e-08 1.103413637925937444e-08 1.167351998483993834e-08 1.236823089350396482e-08 1.312766415587745059e-08 1.396384500258947606e-08 1.489238938315616618e-08 1.593388866359246411e-08 1.711594109533278092e-08 1.847619117449329442e-08 2.006697802536929179e-08 2.196262341441721404e-08 2.427118499046851244e-08 2.715402911698902966e-08 3.085964464209071052e-08 3.578457227211525861e-08 4.258865085353278626e-08 5.242559354769805004e-08
