0.001,0.001,2.0916623059390156e30
0.001,0.0012067926406393286,2.066367304966465e30
0.001,0.0014563484775012437,2.0386121090140555e30
0.001,0.001757510624854792,2.0116173601275085e30
0.001,0.0021209508879201913,1.985351768009654e30
0.001,0.0025595479226995363,1.9597857489968367e30
0.001,0.0030888435964774807,1.9348913134249322e30
0.001,0.003727593720314941,1.9106419578420246e30
0.001,0.004498432668969446,1.8870125669009938e30
0.001,0.00542867543932386,1.863979324245083e30
0.001,0.006551285568595509,1.8415196284678216e30
0.001,0.007906043210907699,1.8196120165225862e30
0.001,0.00954095476349994,1.798236091942829e30
0.001,0.011513953993264473,1.7773724596007322e30
0.001,0.013894954943731379,1.7570026646136378e30
0.001,0.016768329368110083,1.737109135524668e30
0.001,0.020235896477251575,1.7176751315989088e30
0.001,0.02442053094548651,1.698684694554043e30
0.001,0.029470517025518107,1.6801226024283672e30
0.001,0.03556480306223129,1.6619743278562306e30
0.001,0.04291934260128778,1.6442259984594794e30
0.001,0.05179474679231212,1.6268643604420774e30
0.001,0.06250551925273973,1.6098767430699824e30
0.001,0.07543120063354618,1.593251028826694e30
0.001,0.0910298177991522,1.5769756219829913e30
0.001,0.10985411419875583,1.5610394207604023e30
0.001,0.13257113655901093,1.545431791061961e30
0.001,0.15998587196060582,1.5301425430287848e30
0.001,0.193069772888325,1.515161906414893e30
0.001,0.2329951810515372,1.5004805101145407e30
0.001,0.28117686979742307,1.486089361703709e30
0.001,0.33932217718953284,1.4719798280542539e30
0.001,0.40949150623804254,1.4581436180932557e30
0.001,0.49417133613238345,1.444572764959684e30
0.001,0.5963623316594643,1.43125961178195e30
0.001,0.719685673001152,1.4181967941429481e30
0.001,0.8685113737513527,1.405377229382498e30
0.001,1.0481131341546857,1.3927941005244026e30
0.001,1.2648552168552962,1.3804408455388858e30
0.001,1.5264179671752336,1.368311143852409e30
0.001,1.8420699693267162,1.3563989072324157e30
0.001,2.2229964825261948,1.3446982677248937e30
0.001,2.6826957952797255,1.3332035679336232e30
0.001,3.237457542817644,1.3219093525248928e30
0.001,3.906939937054617,1.3108103577114522e30
0.001,4.714866363457394,1.2999015043399387e30
0.001,5.689866029018296,1.289177889333762e30
0.001,6.8664884500430015,1.2786347772103043e30
0.001,8.286427728546844,1.2682675941168743e30
0.001,10.,1.258071920947651e30
0.0011513953993264473,0.001,1.8483864079040914e30
0.0011513953993264473,0.0012067926406393286,1.8230914069315407e30
0.0011513953993264473,0.0014563484775012437,1.7985022354222648e30
0.0011513953993264473,0.001757510624854792,1.7745893831460064e30
0.0011513953993264473,0.0021209508879201913,1.7513249165521252e30
0.0011513953993264473,0.0025595479226995363,1.7286824332712376e30
0.0011513953993264473,0.0030888435964774807,1.7066369565262435e30
0.0011513953993264473,0.003727593720314941,1.6851648411157748e30
0.0011513953993264473,0.004498432668969446,1.6642436842707442e30
0.0011513953993264473,0.00542867543932386,1.643852246087632e30
0.0011513953993264473,0.006551285568595509,1.6239703740513705e30
0.0011513953993264473,0.007906043210907699,1.6045789332463797e30
0.0011513953993264473,0.00954095476349994,1.5856597435869091e30
0.0011513953993264473,0.011513953993264473,1.5671955208871188e30
0.0011513953993264473,0.013894954943731379,1.549169820248115e30
0.0011513953993264473,0.016768329368110083,1.531566987600499e30
0.0011513953993264473,0.020235896477251575,1.5143721111791547e30
0.0011513953993264473,0.02442053094548651,1.4975709780909296e30
0.0011513953993264473,0.029470517025518107,1.4811500333505108e30
0.0011513953993264473,0.03556480306223129,1.465096342470709e30
0.0011513953993264473,0.04291934260128778,1.4493975562348672e30
0.0011513953993264473,0.05179474679231212,1.4340418767760117e30
0.0011513953993264473,0.06250551925273973,1.41901802846114e30
0.0011513953993264473,0.07543120063354618,1.4043152279439816e30
