1.4937582535671390633 0.46842010447654244458 0.29222230615106862973 1.4384838943880666823e30 1.2688508838706142695e30 1.1191378665901688332e30 9.870252454075465315e29 8.7046085389620412012e29 7.6762951613404433153e29 6.7692601183116655373e29 5.969310787379148571e29 5.2639011792700547204e29 4.6419430266388601166e29 4.093638251722053591e29 3.610330445171933837e29 3.1843732251563806389e29 2.8090136036808439741e29 2.4997958536941836112e29 2.1869341295497564745e29 1.9303032672392985672e29 1.7042953234823579557e29 1.5052920608060539128e29 1.3301016913033991319e29 1.1759093037307767084e29 1.0402330615604306177e29 9.2088552482551782994e28 8.1593952385045584669e28 7.2369808245816153228e28 6.4266795328646311323e28 5.7153638478265474603e28 5.0915079983419639096e28 4.54501121031862987e28 4.0670453931192008025e28 3.6499259352173679961e28 3.2377234149081384309e28 2.9725888506073565956e28 2.7018791155458219197e28 2.4709470752001164252e28 2.2767461254938516019e28 2.1507774463337691218e28 1.9912653685829280853e28 1.8994131885968774371e28 1.8439792732708816813e28 1.8302320615780033568e28 1.8681704733822611444e28 1.9760522582480643007e28 2.1876358897976099042e28 nan nan nan
2.2812070265628686542 0.3370845982355599049 0.54206836397302346163 1.4186322222454387683e30 1.2512664771310712264e30 1.103562897454486212e30 9.7323093465924524419e29 8.5824423468487134112e29 7.568105532599713574e29 6.6734503762855232857e29 5.7812884989079554587e29 5.1887643480214016496e29 4.5754023228156672795e29 4.0347074582226233131e29 3.5581355762635173742e29 3.1381398600125313683e29 2.768055631451347405e29 2.4419982971573722432e29 2.1547729849530122551e29 1.9017945486136241449e29 1.679016781428854038e29 1.4828697934940397528e29 1.31020463331162653e29 1.1582443350778268685e29 1.0245406679537957857e29 9.0693594641771737533e28 8.035293370715141817e28 7.1264716565653211449e28 6.3281679051232511868e28 5.6274366854722737475e28 5.0129129530874022273e28 4.4746375749903801925e28 4.0039069760030816588e28 3.5931455576113910961e28 3.2358004299383758765e28 2.9262591113344880362e28 2.659792533392674248e28 2.4325282616521287554e28 2.2414630625849083608e28 2.0845311552139637708e28 1.9607573610366241789e28 1.8705483230239636995e28 1.8162215204874917117e28 1.8029665328754465302e28 1.8406358307519509441e28 1.9472223512727203068e28 2.1559955340233203719e28 2.5311818447795742204e28 nan nan
3.6703627980881700149 1.1597612088903491088 0.41121856048455175663 1.3993389301591031597e30 1.2341786341514881786e30 1.0884294902300642227e30 9.4477718883385441159e29 8.4637671982436881501e29 7.4630198350112034933e29 6.580400315843752257e29 5.8020730393438693736e29 4.8848687159839128868e29 4.5177386655371339839e29 3.8554465580053683307e29 3.3551974060913298668e29 2.7951165002124142064e29 2.8387038630013207959e29 2.1121030291725705339e29 2.0034318249474431949e29 1.8659164073684308433e29 1.5172139562305388059e29 8.0912645005325814545e28 1.0036920716048227114e29 1.1111268191629921408e29 1.0093247830756727376e29 8.9341058436736330996e28 7.9149680443331687593e28 7.0193240383509363475e28 6.2326475024418727283e28 5.5421697504132910548e28 4.9366816818094686409e28 4.4063615369539330293e28 3.9426264479760016042e28 3.5380064809328821226e28 3.1860406766949389731e28 2.8811957406253122578e28 2.6188096663984136662e28 2.3950651286312015792e28 2.2070016376344833997e28 2.052582573269520837e28 1.930845922323058371e28 1.8421911837345353831e28 1.7889008011069456812e28 1.7760878266454886971e28 1.8134613250751580908e28 1.918754174442053842e28 2.1247557392213936369e28 2.4947625955187584976e28 3.1594672818889214437e28 nan
6.1058261791756087625 1.5946134133313083061 1.4634017684386380552 1.3805804414714947594e30 1.2175663087989354533e30 1.0737188588618722911e30 9.4680343553596192389e29 8.3484334501893770898e29 7.3609045238709478912e29 6.489990766178088938e29 5.7220282091555543587e29 5.0449401576977138429e29 4.4480548644713864142e29 3.9219438550438450661e29 3.4582786271867861969e29 3.0497036621884188342e29 2.6897239264900560446e29 2.3726052422745469711e29 2.0932860765387800162e29 1.8472994651210624257e29 1.6307039286146583967e29 1.440022363817684477e29 1.2721880092388052045e29 1.1244966866334781916e29 9.9456460961288962262e28 8.802911325218584152e28 7.7982589177961645216e28 6.9153984746893336034e28 6.1399980903361693212e28 5.4594607456118984956e28 4.8627287439123878537e28 4.3401136274886841502e28 3.8831496005710940273e28 3.4844691547761048995e28 3.1377003959732845486e28 2.8373867403279587894e28 2.578931163094192718e28 2.3585698159758147792e28 2.1733838298722366128e28 2.0213652107374444527e28 1.9015652251466043954e28 1.814377031848165087e28 1.7620495410020214391e28 1.7496215027946300002e28 1.7866617298326063737e28 1.8906478436255870023e28 2.0938975418393671491e28 2.4587944133128421747e28 3.1193798022420534102e28 4.3510835030112659029e28
10.365860070454113853 2.6092208398288244874 2.0539338619865799455 1.3623344996639748589e30 1.2014096375431035571e30 1.0594132768671480491e30 9.3413766161595709235e29 8.0635621813312406153e29 7.3404634588545986942e29 6.5928415634802153416e29 5.2178697265845488496e29 4.842934251381820691e29 4.2173138277348523148e29 3.6503328542986690856e29 3.3998177390081918843e29 2.4647658552980927821e29 2.5203395619929361004e29 2.0889059645201933265e29 2.2386444594173841204e29 1.5655844927996668923e29 1.4859888411924882618e29 1.3899454161049159098e29 1.1135689639029583927e29 6.8778296110245706164e28 8.03741126074184182e28 8.3429926214361309409e28 6.6431007465375459113e28 6.8411994859728796363e28 5.1712279161569324517e28 5.2137949735374461318e28 4.0182949094134368534e28 4.1511623375975538037e28 3.1481162493147857779e28 2.7894390353567095373e28 3.0263469362422629827e28 2.7961044466013563369e28 2.7159908321450338554e28 2.2045793022326987822e28 2.0146479331545342709e28 2.0184380689406925654e28 1.8106906961711604995e28 1.8241731817153063278e28 1.605608535095142031e28 1.7074677485411054701e28 1.7380766842147590011e28 1.8515320925461613531e28 2.011377198991297212e28 2.2148010538173092755e28 3.0242890840699098249e28 4.2886301918720069534e28
17.81067334451602128 2.8712650687524219927 3.401990385716387178 1.4496830555918079377e30 1.267400111624552365e30 5.8716129213952514446e29 9.7259625902012280821e29 8.341036359261292181e29 6.8419158990592251601e29 6.3335102815345875222e29 5.3822557804902331464e29 4.553422502986026997e29 4.1485018330309041371e29 3.734909058061841324e29 3.3608736573769048384e29 2.9330274345968367881e29 1.8658376992383452185e29 2.175279295165402559e29 1.800779514803583701e29 1.9393560876247686012e29 1.3489021691216374782e29 1.2808509270405345842e29 1.1986730682876069487e29 9.697543869019702514e28 6.5027768284971153605e28 7.314568212930477838e28 7.2160518263395838225e28 5.7520545095079406585e28 5.9312169310516050725e28 4.49020357314983456e28 4.5492637816592485914e28 3.5028740251785828697e28 3.6736721816758594546e28 2.7596655963326493034e28 2.4541562532558995335e28 2.5912130498723181914e28 2.5060038839228511712e28 2.5085231672557790366e28 1.9865020700559971916e28 2.1005111156934413864e28 1.8611274435324563581e28 1.694487624921505717e28 1.7424728877194834393e28 1.5630970883749274596e28 1.7152747564017498909e28 1.8098934028630210147e28 2.0185959742107938129e28 2.3276632084653021437e28 2.7716117055243614189e28 4.2269344268079611603e28
30.817386895437487417 6.9651143122717375747 3.7703002613642439262 1.3141944277973433824e30 1.26413512190880813e30 1.0883746971643172343e30 6.701104763893031877e29 8.3463124799551221433e29 7.1539538973878552874e29 5.9230067835911055283e29 5.4717865181914113777e29 4.7694165895274308873e29 3.9925156765309110765e29 3.8700409872554994863e29 3.275496005751942266e29 2.9336315110163568958e29 2.5282971494431343932e29 1.3126148575406281084e29 1.8732945575619898782e29 1.551252477985840781e29 1.6712385940538556605e29 1.1628749869682073264e29 1.1047456535283137572e29 1.0344868250807005407e29 8.4768164354793068944e28 6.267849277734536627e28 6.7513605599820119358e28 6.2491924287081441145e28 4.9877768216856482851e28 5.1509692921819791405e28 3.9065525941165118889e28 3.9664060813382815466e28 3.061859398226906549e28 3.2514458422035616268e28 2.428373325151439002e28 2.1690076069209778801e28 2.2083764722504635784e28 2.2582260549580476623e28 2.3506007698864678837e28 1.8075449942392751802e28 1.936198306997812848e28 1.7421377776252720631e28 1.6155714040482710869e28 1.6981294378280755442e28 1.5666529713694849808e28 1.7871556527644390385e28 1.9742778983965739571e28 2.3366835558860145186e28 2.9014714207035767683e28 3.8375841711490455502e28
18.276855956349597061 12.571648578859367124 9.1834687711147552299 1.356263912982725491e30 1.1439528389863770413e30 1.0855890005740058648e30 9.3431547844855032714e29 5.7640813655230274948e29 6.8422835995703436325e29 6.1311124213463062364e29 5.1394132807322375944e29 4.7351845759638133118e29 4.073846236482119079e29 3.5220202486969303511e29 3.5125329115226172518e29 2.8902902364928680013e29 2.5255720058028933018e29 2.177084574996505449e29 1.1065456769725575316e29 1.613961440149587562e29 1.3369788425425712298e29 1.4410167399786534668e29 1.0031472056672013656e29 9.5354790327762725538e28 8.9353925517124056126e28 7.4447024209492768089e28 6.1663292212735128002e28 6.3337852362301972663e28 5.419736744792321416e28 4.3323422167819723536e28 4.4821612082032209526e28 3.4065975453554702626e28 3.4676013973405608379e28 2.6849484462032630108e28 2.9128575002061395378e28 2.1465725824925479121e28 1.9274620238945150575e28 1.9214625832314577686e28 2.0527029594148244451e28 2.184232378940931145e28 1.6645285750009127177e28 1.7779527061095041627e28 1.6614314505239139714e28 1.5764473549738324988e28 1.704697144107320303e28 1.6292282015633057194e28 1.94869663852581919e28 2.285424169886224418e28 2.92234786966948748e28 4.1057135338287371149e28
41.92489719051692374 24.154498675416500218 16.614557212197350986 1.4294041723895710599e30 1.2311295221496539871e30 9.6633197986719490768e29 9.31898012011212513e29 8.1317391565244018435e29 4.9589389582551455734e29 6.3447633340135829664e29 5.356164668529081685e29 4.4502655334713060625e29 4.1065352041285383479e29 3.5959195392657194819e29 3.1309794328081565463e29 3.233107737422224353e29 2.5701947191248114771e29 2.1750577445282760649e29 1.8754124378942852773e29 9.8531499912765022532e28 1.3912281264261179131e29 1.1529560853983516899e29 1.243313360401914976e29 8.6598672651374471873e28 8.2372360983792134714e28 7.7253476185260364174e28 6.5196244986643854855e28 6.1944713760438024811e28 6.0511736995616303e28 4.708281412800960166e28 3.7704223894390208866e28 3.9091612016075633145e28 2.9786668614060127953e28 3.0412286445035034474e28 2.3633906192326759804e28 2.589209652736227395e28 1.9078276666482732819e28 1.724104184810127284e28 1.7611043913396671139e28 1.8874652588989927665e28 2.0117144095895539635e28 1.555685385721990464e28 1.6891482517114035024e28 1.6216033663890485957e28 1.5835267713201616019e28 1.7751198203923707696e28 1.7759224568109062178e28 2.2561467831506329974e28 2.8563970694181071818e28 4.0408664741320190737e28
47.90355479393592583 55.481765452747595605 31.965116671563082082 1.179822671710139587e30 1.2335694996031648243e30 1.1247740677808600818e30 8.396687634826774332e29 7.8641010179626301814e29 7.119245881826537266e29 4.2670337040215100389e29 5.6007367814395598877e29 4.7681226808474482298e29 3.8309588386595516633e29 3.5711974225328080012e29 3.1905771338196198787e29 2.7827309721569325116e29 3.0249091349660278263e29 2.2862090801997485503e29 1.8739359483559483951e29 1.6162607924398414263e29 8.8603740032551384934e28 1.1999070869484718118e29 9.9489651523790384924e28 1.0735202108263707576e29 7.4819543821002291411e28 7.122447965161137474e28 6.6861039017375896062e28 5.6487257742810005562e28 6.1758091046542088229e28 5.8959136072858573259e28 4.098230394146549507e28 3.2889177966876602245e28 3.4186271227913791442e28 2.6128168006711024373e28 2.6632228483009751456e28 2.0897853856309529105e28 2.3015875624767969697e28 1.7068018201103110767e28 1.5545407685070423015e28 1.6352670022159905566e28 1.7596333833960082264e28 1.8804350728314696042e28 1.4809746417406987463e28 1.6453120006137997207e28 1.6303598212105914955e28 1.6497356868377401821e28 1.9364735432314618343e28 2.0562512824158336213e28 2.820577516166734906e28 3.9875803375618042296e28
