6.030329179457264410e+30 1.077391526624800830e+31 2.274631255819953067e+31 4.932919142013291858e+31 1.078661718897479081e+32 2.401818226952055380e+32 5.581402471678337073e+32 1.446896486451811720e+33 5.163969810719760193e+33 5.586319871414781608e+34
1.145546944881845051e+31 1.471104333977544816e+31 2.412809844455922259e+31 4.940628869688582993e+31 1.078663531060906226e+32 2.401820302017933227e+32 5.581403404336166926e+32 1.446894137288349973e+33 5.163933984822426323e+33 5.586174827044296266e+34
2.832702566371569829e+31 3.059042668622469919e+31 3.703565238607559690e+31 5.572755295454393836e+31 1.086678993524156926e+32 2.401875055668891352e+32 5.581410636686055824e+32 1.446875954972844477e+33 5.163656663094673656e+33 5.585052071185277477e+34
7.724315085779090187e+31 7.883522437262553462e+31 8.340132944469185627e+31 9.641945926262354690e+31 1.342248355666844702e+32 2.462798914203652789e+32 5.582791073033926962e+32 1.446735530731214074e+33 5.161513169117553631e+33 5.576374818090115669e+34
2.210530774077754155e+32 2.221975013664340101e+32 2.255431605425501769e+32 2.352023861993114367e+32 2.629102073302186573e+32 3.440496042627970753e+32 5.972711814467963822e+32 1.448739190109972012e+33 5.145141289843049761e+33 5.510129245349505553e+34
6.834254743111663075e+32 6.843558790653542474e+32 6.871115138627929438e+32 6.952106618330731608e+32 7.187999869524333400e+32 7.874093232091776108e+32 9.939069775272029239e+32 1.701617669155095332e+33 5.111239535868297372e+33 5.050011217167772988e+34
2.588316228563783830e+33 2.589435566093489608e+33 2.592769524578667406e+33 2.602664111473498813e+33 2.631886221185258859e+33 2.717928827368093257e+33 2.974430995387517715e+33 3.795125685465323115e+33 7.168731778096150997e+33 3.782454789550351895e+34
1.440506096394385523e+34 1.440794248968990955e+34 1.441652156023240503e+34 1.444198702790189233e+34 1.451726962542588757e+34 1.473901179601513418e+34 1.539442707946429930e+34 1.739621036782753995e+34 2.431762594361386299e+34 5.879587692832191730e+34
1.178449335225364613e+35 1.178609014353132376e+35 1.179082921783864138e+35 1.180483210782573646e+35 1.184595093829155536e+35 1.196579299582097724e+35 1.231325805235019822e+35 1.332956792550490820e+35 1.645752498557058844e+35 2.744581891766760381e+35
1.207298019498750624e+36 1.207437058907746769e+36 1.207848734857643804e+36 1.209060782932986293e+36 1.212600327680113192e+36 1.222826345910401872e+36 1.252032485769146787e+36 1.334987025745240990e+36 1.573614164704634723e+36 2.275185026014170410e+36
