3.113968389031059360e+03 4.255083203016803054e+03 6.207229028416761139e+03 9.141443632951310065e+03 1.351778149343793848e+04 2.017125219239092257e+04 3.074924566114630943e+04 4.950870191458291811e+04 9.353080951778862800e+04 3.076280123524994706e+05
8.843173989396645993e+02 1.036374786008466117e+03 1.365013367571253639e+03 1.970363592105403313e+03 2.912319416621405708e+03 4.345766014224678656e+03 6.624724587625397362e+03 1.066631971675786190e+04 2.015054741224842655e+04 6.627577344734457438e+04
2.898591467903175385e+02 3.081761420673635712e+02 3.501271579598311519e+02 4.435244739604224833e+02 6.288888778227428702e+02 9.362731899622863239e+02 1.427254369165066009e+03 2.297977632167634511e+03 4.341212693600759849e+03 1.427756057778892318e+04
1.012822747088912507e+02 1.034804373330465666e+02 1.085501435922454476e+02 1.202220853826021312e+02 1.467884352045687990e+02 2.033889037334979832e+02 3.075137635886586054e+02 4.950654815299063785e+02 9.351340943512011563e+02 3.074137665281567024e+03
3.649919650955995110e+01 3.676880641165319474e+01 3.739287825030363877e+01 3.883652319606655823e+01 4.218249272214348622e+01 4.996552913159799658e+01 6.782371562152518152e+01 1.066939218940741085e+02 2.012179727455976774e+02 6.592105146121855341e+02
1.360811947568206470e+01 1.364378911805085437e+01 1.372659286131188949e+01 1.391880680973363127e+01 1.436597533973305296e+01 1.541547429729652130e+01 1.793969639782920567e+01 2.436213572747074352e+01 4.317986630216991983e+01 1.371965255434214725e+02
5.479176775605145266e+00 5.485061490439949061e+00 5.498744724098392211e+00 5.530584557249961897e+00 5.604874776415218918e+00 5.779659950390107603e+00 6.200540338735748946e+00 7.278475446867607168e+00 1.052689741294952164e+01 2.586741610206051334e+01
2.550744413248486886e+00 2.552238730822116164e+00 2.555714457641584225e+00 2.563805385053053332e+00 2.582686226137974828e+00 2.627049734926954816e+00 2.733183548214781933e+00 2.998839133403995216e+00 3.740303917343011708e+00 6.376847192708732237e+00
1.379269830440235767e+00 1.379863537271027285e+00 1.381243960326324460e+00 1.384454739057236150e+00 1.391933736377537922e+00 1.409433471097205404e+00 1.450882985118204571e+00 1.552046580727352021e+00 1.815456984436079058e+00 2.574011358610726496e+00
8.159446004526983431e-01 8.162534135443344496e-01 8.169711890864088666e-01 8.186395304057388911e-01 8.225200386819772058e-01 8.315718528688085254e-01 8.528664294794073841e-01 9.040231977978646638e-01 1.031984467489120316e+00 1.361471846193198942e+00
