1.581949633249469116e+03 2.302178762199198900e+03 3.382803011433957636e+03 4.982161116929140007e+03 7.367300892852364086e+03 1.099349671029889760e+04 1.675858984704822069e+04 2.698264938499284472e+04 5.097507236068557540e+04 1.676599894227454788e+05
3.644844730144038181e+02 5.052456047254781311e+02 7.299963391871840486e+02 1.073391539819193667e+03 1.587236992120011564e+03 2.368477209685805519e+03 3.610528774867469110e+03 5.813234830979638900e+03 1.098224120675537597e+04 3.612118460513297032e+04
9.156173857038385222e+01 1.189399103805597093e+02 1.622799760004952248e+02 2.322764046119189061e+02 3.419973022264738916e+02 5.102732239563268308e+02 7.778649141021622881e+02 1.252422385815279540e+03 2.366043283330729992e+03 7.781964758693915428e+03
2.464834208078483968e+01 3.048462209311807669e+01 3.907519006272440265e+01 5.251611342263173299e+01 7.441649834978765909e+01 1.099916732468584115e+02 1.675863179764577637e+02 2.698244031465364401e+02 5.097338700367790238e+02 1.676392397269209823e+03
6.943618900606573163e+00 8.323015033173463806e+00 1.020920587887833086e+01 1.294308633825834676e+01 1.717962238594941837e+01 2.416688585438375725e+01 3.617293173487347246e+01 5.813017118887560741e+01 1.097944147010200595e+02 3.608662668937435569e+02
2.014119602673103415e+00 2.368343870096089709e+00 2.826901832275317439e+00 3.447899110381984489e+00 4.340348848331768039e+00 5.723961882010357272e+00 8.077692198014355895e+00 1.259417978442769659e+01 2.362074647745263789e+01 7.725004775913055255e+01
5.959943511082447243e-01 6.928697604078917216e-01 8.138957262803112602e-01 9.703502684829623526e-01 1.182402396848603265e+00 1.489595847019829167e+00 1.979879694979548077e+00 2.891381955182197316e+00 5.144466559735676903e+00 1.598702620364349691e+01
1.789456808791993481e-01 2.067519348538777169e-01 2.408005009754629056e-01 2.836634107649149694e-01 3.397791498170623092e-01 4.175871458943901660e-01 5.354982702296935404e-01 7.430640726329015289e-01 1.227994721780013565e+00 3.263545331529430271e+00
5.425998106269188520e-02 6.251171176153759446e-02 7.252067778237072937e-02 8.496362920230800253e-02 1.009870334407339948e-01 1.227346625443685307e-01 1.548176584617779461e-01 2.094528682648633955e-01 3.310810177254147058e-01 7.741899450010230055e-01
1.653975820394747165e-02 1.903284376757686386e-02 2.204514961685105634e-02 2.577083752138709452e-02 3.053628436124442708e-02 3.694749110022756827e-02 4.629964102906802131e-02 6.199492410505552664e-02 9.612653934408679768e-02 2.118238329572958156e-01
