5.371195588865661732e+30 1.060303191965256906e+31 2.274252631861418767e+31 4.932918639477173777e+31 1.078661625206432964e+32 2.401818069914841655e+32 5.581402389113278731e+32 1.446896653141165386e+33 5.163972397788558275e+33 5.586330386098195188e+34
8.092428438282423139e+30 1.241725351614663753e+31 2.324158996368083160e+31 4.934751809827865388e+31 1.078662342872501067e+32 2.401819129393349586e+32 5.581402865430828152e+32 1.446895453828053636e+33 5.163954107178145493e+33 5.586256333907479739e+34
1.633288026550193448e+31 2.038496915468947544e+31 2.944915447779748393e+31 5.187080234918550802e+31 1.080890991726303387e+32 2.401833856716150264e+32 5.581406556778177559e+32 1.446886170089766799e+33 5.163812510395951323e+33 5.585683045141652893e+34
3.891045481299036245e+31 4.347447801342607152e+31 5.244606862199674323e+31 7.188623732220942355e+31 1.191184367996802147e+32 2.421326104561242957e+32 5.581701323433187701e+32 1.446814410786284782e+33 5.162717398841449943e+33 5.581248461877456121e+34
1.014732034602835287e+32 1.073920182592204261e+32 1.180908645165639293e+32 1.386875557532858798e+32 1.822118301043231136e+32 2.865471005260366551e+32 5.721834561916354655e+32 1.446995723601586306e+33 5.154311561211520413e+33 5.547163095625550657e+34
2.834582819088170172e+32 2.921954711341338298e+32 3.072521110239650851e+32 3.342222281618977379e+32 3.855491848897371502e+32 4.929404436525230787e+32 7.532757550736094399e+32 1.544754889517781481e+33 5.116223672523753344e+33 5.297994491159452486e+34
8.745726957594762682e+32 8.903191550094597544e+32 9.167839041670758092e+32 9.623986844269729430e+32 1.044275117610502969e+33 1.201311095337014333e+33 1.538135329510217182e+33 2.420987239551040542e+33 5.885681245762952971e+33 4.271767378745997381e+34
3.187780113924699018e+33 3.227478504551992126e+33 3.293433376030786067e+33 3.405098440402683596e+33 3.600075051059008785e+33 3.958439428247765128e+33 4.677693122291045363e+33 6.370081310771820496e+33 1.180576384820920356e+34 4.559840416328768671e+34
1.384938091987873887e+34 1.399179988233865032e+34 1.422731719981582634e+34 1.462317717400144181e+34 1.530658115678342506e+34 1.654027696666975243e+34 1.894406903698093725e+34 2.430540240623133004e+34 3.963009034290598195e+34 1.073345416008397778e+35
6.713923615926230883e+34 6.777588437912811857e+34 6.882687384524773630e+34 7.058856462855600965e+34 7.361678740609939794e+34 7.904530241629421417e+34 8.949697343950246446e+34 1.122845725648428254e+35 1.741112687596142973e+35 4.086079132542297899e+35
