5.146244313306059404e+30 1.055914214582517362e+31 2.274190832828304078e+31 4.932918452010736508e+31 1.078661588877367628e+32 2.401818009510754807e+32 5.581402360904426901e+32 1.446896720543551772e+33 5.163973429688534144e+33 5.586334567458911895e+34
6.806577387533729780e+30 1.159516427686330320e+31 2.298523074804668946e+31 4.933624068344203827e+31 1.078662007313338866e+32 2.401818665508339658e+32 5.581402655838687079e+32 1.446895977973220339e+33 5.163962104744599816e+33 5.586288716638528426e+34
1.168145944424703646e+31 1.646511330459212917e+31 2.664518107192461339e+31 5.064575679470728027e+31 1.079596556451312391e+32 2.401825833333991163e+32 5.581404941007208833e+32 1.446890229526784296e+33 5.163874429536095845e+33 5.585933737664384980e+34
2.389524035810980372e+31 2.982654768099345293e+31 4.059299176275407139e+31 6.268702127519956625e+31 1.139878715863270518e+32 2.410677847959691905e+32 5.581516203872639773e+32 1.446845780817357808e+33 5.163196168690667746e+33 5.583186891366187937e+34
5.444332734453713494e+31 6.327958241975236245e+31 7.745507050570143471e+31 1.024366735644914742e+32 1.521594748012531482e+32 2.663065118682737229e+32 5.649762419013294460e+32 1.446785831991175329e+33 5.157979133430613424e+33 5.562016613618021116e+34
1.336659286243016795e+32 1.489235790627724998e+32 1.714366326850427737e+32 2.069661386453184966e+32 2.684270759176407585e+32 3.890055437478251397e+32 6.698020935971500087e+32 1.496759678189472260e+33 5.129227690710779136e+33 5.403988793420456715e+34
3.522354446849923984e+32 3.827735024072107529e+32 4.255261104950335536e+32 4.884509987576501057e+32 5.876795195268535385e+32 7.602924614957171660e+32 1.107869342529956319e+33 1.994109221586203798e+33 5.510737912836902211e+33 4.621364142721947266e+34
1.011015315944972479e+33 1.084075925384928970e+33 1.183442642887750355e+33 1.324232477584411153e+33 1.535307794348575040e+33 1.878543972903613598e+33 2.510236779989859136e+33 3.937184733563166326e+33 8.657312344253933546e+33 4.367281591425965547e+34
3.149795777646179106e+33 3.356931611636331483e+33 3.634932482510385791e+33 4.022059384105594040e+33 4.589327060632398930e+33 5.483994414521356120e+33 7.063040575482083597e+33 1.041772954369028059e+34 2.034895128939786326e+34 7.401520304514937896e+34
1.032684350151355161e+34 1.097923222411170522e+34 1.185016942892282151e+34 1.305463289733314641e+34 1.480360106048497064e+34 1.752867625390076460e+34 2.225819264289870264e+34 3.205355644403630306e+34 5.966667548662920820e+34 1.890477023502139067e+35
