2.304727496138569222e+03 3.301328196805340667e+03 4.844933666429809819e+03 7.135531884503479887e+03 1.055156770489097289e+04 1.574506404611313337e+04 2.400192359592699722e+04 3.864498554776534002e+04 7.300731600056134630e+04 2.401252633476859482e+05
5.710473358213791926e+02 7.453258248481408828e+02 1.049378471979642200e+03 1.537413688232044706e+03 2.273266790688070614e+03 3.392171681016073762e+03 5.171057818881336061e+03 8.325807609519599282e+03 1.572893217443706635e+04 5.173320742493766011e+04
1.611720027290109840e+02 1.913477727836614122e+02 2.434167096938202235e+02 3.355927595501695464e+02 4.899726008394588916e+02 7.308223249184703718e+02 1.114070862980291849e+03 1.793737310422448672e+03 3.388666944137583869e+03 1.114522754340879692e+04
4.966267229400353500e+01 5.548503664117541234e+01 6.472915139100391002e+01 8.043835860451332564e+01 1.084685177129808267e+02 1.577407755048652405e+02 2.400216837637061928e+02 3.864430527035461296e+02 7.300182140657225318e+02 2.400576033245981307e+03
1.615027962909364945e+01 1.741163356622010738e+01 1.926338671350413989e+01 2.215314805338806181e+01 2.699959294825925582e+01 3.571894388709657164e+01 5.202628421660551084e+01 8.325490699484970492e+01 1.571981775593010298e+02 5.162069617348541897e+02
5.451944293783210327e+00 5.754701245945236465e+00 6.174373021989114640e+00 6.784075902487359144e+00 7.725991214789271311e+00 9.300770861441156612e+00 1.220434005490041507e+01 1.824387496998727443e+01 3.377279771930640351e+01 1.096221383993172651e+02
1.906737513499249248e+00 1.987674728416215286e+00 2.095740421716114632e+00 2.245354325369749215e+00 2.462887990477292455e+00 2.801332922049360352e+00 3.381572128779857689e+00 4.536791848931729376e+00 7.541873808172360860e+00 2.184034418692523261e+01
6.959636927702534948e-01 7.206718630422663807e-01 7.529763286220025886e-01 7.965074346858415089e-01 8.576408207578751774e-01 9.486770602753804571e-01 1.096642469406091891e+00 1.373411288369714267e+00 2.036569613822305946e+00 4.574180666318303778e+00
2.646563069374526789e-01 2.732198802311415209e-01 2.843080940651406263e-01 2.990647927778326554e-01 3.194593136397226307e-01 3.492123157224698571e-01 3.963117059015108801e-01 4.813129967581238899e-01 6.726854991266507655e-01 1.282925735504304887e+00
1.032424211881544235e-01 1.064536038706001136e-01 1.105952979438507566e-01 1.160798170496863818e-01 1.236112702984430711e-01 1.345082563856344060e-01 1.515721222656424283e-01 1.818915377182050985e-01 2.481648700745381353e-01 4.417332441112532537e-01
