5.055736251381979348e+30 1.054439736123062831e+31 2.274174638141592757e+31 4.932918385257997323e+31 1.078661576242993192e+32 2.401817990632151198e+32 5.581402367692716311e+32 1.446896756049106030e+33 5.163973913836961044e+33 5.586336475600034927e+34
6.244502899507208086e+30 1.125232586177474634e+31 2.289275771069579511e+31 4.933301798536373278e+31 1.078661872544623679e+32 2.401818464387640621e+32 5.581402580692403360e+32 1.446896219774052754e+33 5.163965735082136151e+33 5.586303362599328890e+34
9.681180324456177060e+30 1.475067564499758217e+31 2.544744798202791231e+31 5.017635769802974453e+31 1.079194371278652910e+32 2.401823157770916976e+32 5.581404230867146420e+32 1.446892068214852262e+33 5.163902415922891391e+33 5.586046995073963397e+34
1.771897000742955454e+31 2.403116020350673526e+31 3.543824826750538306e+31 5.870707653382597940e+31 1.119271384115929462e+32 2.407098610192735978e+32 5.581465358432170315e+32 1.446859961571674082e+33 5.163412512408708268e+33 5.584062894213488723e+34
3.606197954058830852e+31 4.550931776653497176e+31 6.053873778677772415e+31 8.690108977306155683e+31 1.391581422240521083e+32 2.579214509717921667e+32 5.623810812417184647e+32 1.446765984051621958e+33 5.159640518112376116e+33 5.568752371412533964e+34
7.884807592259754797e+31 9.516907984701404219e+31 1.189142079190520599e+32 1.560401568011300362e+32 2.199452901480208208e+32 3.450196342385972344e+32 6.349919261886627242e+32 1.478667852486483329e+33 5.137182405737062952e+33 5.453364898063984105e+34
1.826228555937829005e+32 2.144927808270629372e+32 2.582525497143683893e+32 3.217146659136130944e+32 4.208071608909836940e+32 5.923555683486840048e+32 9.377914839941022158e+32 1.822403989112827250e+33 5.373302790690974948e+33 4.827386252209885418e+34
4.469339596151567399e+32 5.170039361648944581e+32 6.100951132242663432e+32 7.394883621546741169e+32 9.306791054402159383e+32 1.238714809942780555e+33 1.804156916973661018e+33 3.091896887548641252e+33 7.493387213354796048e+33 4.394630776515545730e+34
1.145582583015480641e+33 1.315720122559068816e+33 1.538250464465311126e+33 1.841457451490301241e+33 2.278092165049272139e+33 2.958339116536632655e+33 4.152812915334460948e+33 6.711159246489649329e+33 1.459963844436469484e+34 6.331197680464042138e+34
3.018270715980686635e+33 3.456402392765439242e+33 4.025804547197909775e+33 4.795381632221053100e+33 5.892139597339776727e+33 7.577801962815258082e+33 1.048480459310951130e+34 1.655324502797390277e+34 3.442520744287334737e+34 1.308407078466758285e+35
