4.115130870664654870e-15,3.080250981558627955e-15,2.862039941079778479e-15,2.762681512777207577e-15,2.796275013417318879e-15,2.990564671478914785e-15,3.383942710923470379e-15,4.010109404878019330e-15,4.878669929415475433e-15,5.991456067452472762e-15,7.392990784562923047e-15,9.203079166886295601e-15,1.167557465099385634e-14,1.540669452659978020e-14,2.205469930568001717e-14,3.747841635315195170e-14,9.232719387966165109e-14,5.209649716675857498e-13,1.951404420257370858e-11,5.876181459656778692e-08
2.803992425185943577e-15,2.146693951313693871e-15,1.929564546194556795e-15,1.784788694987801248e-15,1.713123476782537794e-15,1.722475279267512474e-15,1.829537876651640180e-15,2.059275684488815958e-15,2.437852947730569670e-15,2.981632276211969489e-15,3.706263867286124123e-15,4.667246231889224196e-15,6.010042902501663712e-15,8.084708408242774341e-15,1.186669221511295458e-14,2.083818732361934509e-14,5.360699448170634064e-14,3.200533070079814558e-13,1.289820210863952962e-11,4.251937063520294153e-08
1.981173510239225979e-15,1.541792960725784586e-15,1.352518621799383035e-15,1.211828751321188819e-15,1.116308851107155433e-15,1.066024302267831066e-15,1.065485687980065713e-15,1.124942092299670855e-15,1.260982300555207811e-15,1.494093377701470510e-15,1.843849733374966871e-15,2.336411909482182321e-15,3.041972645774468062e-15,4.151065100168368079e-15,6.206337772843236334e-15,1.116248205939809392e-14,2.962738046013534068e-14,1.842951058713646728e-13,7.831533055801461919e-12,2.762497416903037036e-08
1.442617254009130416e-15,1.133591251478235917e-15,9.767726930270415230e-16,8.549983057363295717e-16,7.639104237459259722e-16,7.011864668349726118e-16,6.666756748271030951e-16,6.630485118182371862e-16,6.968232394673973642e-16,7.794513425555349491e-16,9.275027720708406145e-16,1.162499869667994951e-15,1.520701571987104089e-15,2.096853892176426447e-15,3.178065937058781350e-15,5.816494996178852302e-15,1.578719282130914499e-14,1.010518381137043973e-13,4.452327263853561022e-12,1.640135506320046977e-08
1.088260702917931338e-15,8.518084769534968951e-16,7.226343136236910258e-16,6.217687018167593667e-16,5.432823513310619615e-16,4.843011197969102214e-16,4.432802057330815261e-16,4.200618061028153049e-16,4.163384166050611816e-16,4.364985543040362492e-16,4.889381690653995543e-16,5.878755660532287141e-16,7.571653592636455607e-16,1.046649384293674327e-15,1.601265185505770245e-15,2.966956028039337812e-15,8.175507689923294931e-15,5.326972539113547097e-14,2.391746384431293735e-12,8.931763256141945068e-09
8.626184557970381240e-16,6.598225893511394901e-16,5.475413848509932133e-16,4.639799274521732478e-16,3.988167830601194223e-16,3.480510253538751808e-16,3.098036580388341109e-16,2.830744363394168636e-16,2.677807579862193458e-16,2.651179170534712376e-16,2.783050945928754203e-16,3.140687435142712756e-16,3.857682594765197157e-16,5.217728474722421307e-16,7.970747246782742127e-16,1.486381725383387969e-15,4.126455389470113891e-15,2.701402687205590942e-14,1.204806909346069404e-12,4.294536645912698871e-09
7.240202277350294093e-16,5.347831709283345758e-16,4.289399406948928645e-16,3.557595054087314426e-16,3.013868034949585933e-16,2.589807266414782758e-16,2.259379640891177949e-16,2.010537134262808252e-16,1.837067017571204740e-16,1.739176478346662553e-16,1.726636686151050410e-16,1.826050990116138548e-16,2.098323477426587136e-16,2.686155716160063379e-16,3.974531692778079986e-16,7.326717151055216027e-16,2.021081687182433579e-15,1.297984942236629773e-14,5.422563110668160317e-13,1.504236599442207835e-09
6.403610882587705138e-16,4.567157674000191052e-16,3.520546793256414336e-16,2.829637331802569801e-16,2.351391381617455040e-16,1.994338768682568027e-16,1.715080214252880353e-16,1.497810706364952019e-16,1.335043736583410448e-16,1.223237555567216215e-16,1.163761188911545928e-16,1.166049257285314976e-16,1.255678348931401943e-16,1.497226080099951921e-16,2.071585453204391340e-16,3.618301025356171545e-16,9.520896416251125515e-16,5.652239014689941276e-15,1.869387290351089092e-13,1.771599319043553530e-10
5.899802240151333235e-16,4.090131608043076271e-16,3.040846928403064555e-16,2.359426542326673152e-16,1.909797153980681133e-16,1.595506153579773005e-16,1.357178061163574372e-16,1.169903288160721730e-16,1.024978354022277726e-16,9.179118044867642902e-17,8.471523176879006741e-17,8.154461679780563078e-17,8.335488153929900639e-17,9.307628682600999125e-17,1.189889083504161519e-16,1.895046522227581612e-16,4.437080956104264984e-16,2.141513433281557371e-15,3.910477692361065121e-14,4.661735045949604972e-12
5.595176258438312001e-16,3.800320770983617797e-16,2.747174328454425097e-16,2.065716195209167123e-16,1.625439798859394377e-16,1.333203935097171523e-16,1.122902393639801582e-16,9.593331833577366906e-17,8.308159213770336032e-17,7.326513741113915107e-17,6.623565966016797632e-17,6.200934593177320536e-17,6.105234224641680235e-17,6.480075971153109354e-17,7.730938259252367697e-17,1.116826623790974138e-16,2.241273477860153654e-16,7.939166760019640840e-16,6.614509180520054602e-15,1.477560473614103048e-13
