2.299772071743754225e+02,2.206882784528513355e+02,2.360011298340437236e+02,2.574575639581907467e+02,2.879276039766220379e+02,3.314725814388751246e+02,3.932210769141723858e+02,4.784159378570995500e+02,5.913379512106863558e+02,7.367736387754982843e+02,9.239416676144576286e+02,1.169834052437663331e+03,1.505226802693476657e+03,1.992220658303197069e+03,2.777056162964486248e+03,4.279658736032449269e+03,8.095428337088307671e+03,2.376686593885794355e+04,1.857445234672901861e+05,1.355395721019264311e+07
1.327769153711104195e+02,1.287879452700864533e+02,1.353411207808201198e+02,1.443638283672013927e+02,1.569881256061182739e+02,1.749084419088428319e+02,2.005656179842925440e+02,2.371595919473363381e+02,2.882098285611480719e+02,3.569334027863449705e+02,4.470744433816939249e+02,5.658900510903672512e+02,7.279796202597258343e+02,9.633320737550252488e+02,1.342614407687535731e+03,2.068736984635664612e+03,3.912556425704249250e+03,1.148383261037988996e+04,8.972146046061707602e+04,6.542734855613683350e+06
7.826503540008883419e+01,7.650946242317037616e+01,7.937648749213335009e+01,8.325683418021911564e+01,8.859132590473321045e+01,9.604713881429564992e+01,1.066315955926293242e+02,1.218240840749805187e+02,1.436436241298212053e+02,1.744945680904249343e+02,2.168870398767101051e+02,2.740317733016166812e+02,3.523412148850731569e+02,4.660744032018024541e+02,6.493493851752654109e+02,1.000184215541539629e+03,1.890887697558359150e+03,5.547222278617607117e+03,4.330364137114520418e+04,3.152560476169070229e+06
4.700744044568612878e+01,4.616596650161692850e+01,4.744362503267797848e+01,4.915161904846085150e+01,5.146042897116959125e+01,5.463110139369781137e+01,5.906064608428088292e+01,6.535498339721014815e+01,7.442431294574744527e+01,8.756891387484229483e+01,1.064824266159627228e+02,1.332244517022555499e+02,1.708230512829547934e+02,2.257502344568554520e+02,3.142875130358324895e+02,4.837226523117248576e+02,9.136829468655681694e+02,2.677186829743843191e+03,2.085588285436571459e+04,1.511511226010279264e+06
2.889128452620100873e+01,2.832135910880822038e+01,2.886802983511731924e+01,2.963440856555519076e+01,3.065921915702386968e+01,3.204358396698391687e+01,3.394413688899415149e+01,3.660086898651234577e+01,4.038541811187967312e+01,4.587210014120899615e+01,5.392776739016898802e+01,6.580582786953780783e+01,8.331721548174601821e+01,1.096293034885196249e+02,1.523412789888537873e+02,2.340739386517114440e+02,4.412243213003815754e+02,1.288971045147892937e+03,9.986791361032728673e+03,7.148626346269565402e+05
1.833618319445068678e+01,1.778447547916186622e+01,1.792858049725320768e+01,1.825690782665433431e+01,1.872181590596537859e+01,1.934388760203343693e+01,2.018437154143658319e+01,2.133929784286952014e+01,2.295751118858839845e+01,2.527432635953333318e+01,2.866736315910511479e+01,3.374742337916880786e+01,4.151409882763638848e+01,5.371614171984851538e+01,7.409741433056134952e+01,1.133683821909629188e+02,2.126697128821014928e+02,6.166477131564399770e+02,4.707687239088082606e+03,3.246277607035792898e+05
1.209011886721542517e+01,1.154959540113171457e+01,1.145890204572401316e+01,1.154564004318595849e+01,1.174841191561329978e+01,1.203585790733167116e+01,1.242067338671677668e+01,1.294142330203858648e+01,1.365907988705266085e+01,1.466986705714657191e+01,1.613059005585769512e+01,1.830617782138383021e+01,2.166463293826416958e+01,2.709169091919288874e+01,3.649606325917697802e+01,5.504388133335474009e+01,1.019871251939727443e+02,2.901281594603231042e+02,2.123410830855182667e+03,1.278196461414590740e+05
8.283652279983193978e+00,7.807619550653227769e+00,7.615399261492016514e+00,7.565206522063238737e+00,7.625849649973599043e+00,7.756981942723803591e+00,7.940144070198278392e+00,8.185496111338709468e+00,8.518805440143850660e+00,8.980977726702093378e+00,9.638387272768630609e+00,1.060402857163078316e+01,1.208246285895881655e+01,1.447658633710131149e+01,1.868492763452080396e+01,2.713062740599331590e+01,4.851187449688450926e+01,1.311727058399718260e+02,8.461662208740948472e+02,2.952433900711344540e+04
5.882876464701255692e+00,5.499076918284219850e+00,5.293208229221575856e+00,5.185617097665363495e+00,5.168436796284934687e+00,5.218077349557216138e+00,5.307695837141879203e+00,5.429533968226230023e+00,5.593256130943144555e+00,5.817344772750775661e+00,6.131558193237820475e+00,6.586187801316905954e+00,7.272079879776007338e+00,8.368572573192096797e+00,1.027580724328532824e+01,1.405563474833962978e+01,2.332706539277962676e+01,5.595739215578678483e+01,2.649363670030682556e+02,3.252268612124766605e+03
4.321357300824376857e+00,4.028935099019847144e+00,3.849814885697349975e+00,3.734848936648246021e+00,3.685023838262719842e+00,3.691695298084479493e+00,3.734791245333284326e+00,3.798896284494886810e+00,3.884662631280458633e+00,4.000894308652264364e+00,4.162017133355836229e+00,4.392121280194430710e+00,4.734175498816014738e+00,5.271675141781905438e+00,6.186335791591074162e+00,7.938581248627273546e+00,1.195953404595673497e+01,2.404519484356601211e+01,7.549841483310611068e+01,3.965207896850405973e+02
