1.882558416561155523e+00,1.881896143608763561e+00,1.883002512769189174e+00,1.884678082887505823e+00,1.887308819083506339e+00,1.891580098285170708e+00,1.898668407078886178e+00,1.910431248669389293e+00,1.929553952337305978e+00,1.960066615607187313e+00,2.008906723667051253e+00,2.088795650773983770e+00,2.224147816700071889e+00,2.465781880950499882e+00,2.932253767703257186e+00,3.948397248498586531e+00,6.654055562004768554e+00,1.715355272264313768e+01,2.223005263145602441e+02,2.973979249349313905e+05
1.886038655554545418e+00,1.885334574571886357e+00,1.886502987881360838e+00,1.888207247792042187e+00,1.890777514254713410e+00,1.894797839105517134e+00,1.901312697599896628e+00,1.912148104437783047e+00,1.930285049697259669e+00,1.960215608168015766e+00,2.008897561928294717e+00,2.088759475677751887e+00,2.224086032044771510e+00,2.465671002950739155e+00,2.932036710866557705e+00,3.947908061470405183e+00,6.652644882567270379e+00,1.714700523060978199e+01,2.220792625347649221e+02,2.967309358085113345e+05
1.891574590185598703e+00,1.890823197574021952e+00,1.892108052990489231e+00,1.893922291700468330e+00,1.896559279873851755e+00,1.900521864439006947e+00,1.906701177388781421e+00,1.916704462045765389e+00,1.933400305318569989e+00,1.961656305708977976e+00,2.009214440975348293e+00,2.088701064381053740e+00,2.223924286216930835e+00,2.465379060652094001e+00,2.931465247958195075e+00,3.946620029238068206e+00,6.648930250995031876e+00,1.712975477730821083e+01,2.214962029843945857e+02,2.949713666006189305e+05
1.899901647679040018e+00,1.899552978810782999e+00,1.901074423895075416e+00,1.903087301894161198e+00,1.905920729056865603e+00,1.910027303430610335e+00,1.916181108744739126e+00,1.925758893790386672e+00,1.941271192152645098e+00,1.967309892491970524e+00,2.012031111922392146e+00,2.089324916091697126e+00,2.223606534203459884e+00,2.464616098618530593e+00,2.929964082201433673e+00,3.943235581760572206e+00,6.639164739864452436e+00,1.708434640459866927e+01,2.199608507440732410e+02,2.903254749393737293e+05
1.910376475754551606e+00,1.912597243208886244e+00,1.915329952490530729e+00,1.917780300728683773e+00,1.920958653167808894e+00,1.925420809178193027e+00,1.931875430002413685e+00,1.941532955815340689e+00,1.956559874052685055e+00,1.980965437885509939e+00,2.022306175793627148e+00,2.094759306163430868e+00,2.224601263477419710e+00,2.462954002763518169e+00,2.926061839000106080e+00,3.934393996477131505e+00,6.613619632807353987e+00,1.696521017096497985e+01,2.159276823690481706e+02,2.780345316143702948e+05
1.920697734963490610e+00,1.928738374328459404e+00,1.936338875031859308e+00,1.941078612086164945e+00,1.945068693228799717e+00,1.950140189406789126e+00,1.957247953697789589e+00,1.967523653068491640e+00,1.982902511978579474e+00,2.006883509205579230e+00,2.046071510596975784e+00,2.113386860740539941e+00,2.234715856127408973e+00,2.463240736341806514e+00,2.917172294342600836e+00,3.911733562798889619e+00,6.547653362965641044e+00,1.665535011601965820e+01,2.054178274081714335e+02,2.454908487247529265e+05
1.929035037553322729e+00,1.944416212837409841e+00,1.961699668483450454e+00,1.974838206063790569e+00,1.982942555231961279e+00,1.989459249909768523e+00,1.997648061271702025e+00,2.009129912064969936e+00,2.025753259026351838e+00,2.050704088677415715e+00,2.089829929460829572e+00,2.154460000840558109e+00,2.267786991064220103e+00,2.480034412439768854e+00,2.907959899170679652e+00,3.860488359640895872e+00,6.383943618860485003e+00,1.587095158750269341e+01,1.789081865425677051e+02,1.629726482824118575e+05
1.934990451720905336e+00,1.956990969839433214e+00,1.985834752491801414e+00,2.014636367842225884e+00,2.036513292260419661e+00,2.049616199765789126e+00,2.060088525874091747e+00,2.073441596579453261e+00,2.092242203756145891e+00,2.119581157351784650e+00,2.160886907582725946e+00,2.226329394882379908e+00,2.336261104230824337e+00,2.534618937822935347e+00,2.925332115182798454e+00,3.787287877778049427e+00,6.041201104614707162e+00,1.407228439187657010e+01,1.215261761437087529e+02,3.724028732120162749e+04
1.938966923268280684e+00,1.965954833331192919e+00,2.004982876110438017e+00,2.051905797834843614e+00,2.098132653658431934e+00,2.131247967993257220e+00,2.149939485785530735e+00,2.166308822671552559e+00,2.188156287011237211e+00,2.219153654425362721e+00,2.264615288616331323e+00,2.334106970203822407e+00,2.446015553671191167e+00,2.638512245367983233e+00,2.998666953488511755e+00,3.750796226729580685e+00,5.580243003665186663e+00,1.115951299834522281e+01,5.065314365076019243e+01,1.935538568007785216e+03
1.941528531255256596e+00,1.971940658709348648e+00,2.018573352531096265e+00,2.081284410978244015e+00,2.155127220630206342e+00,2.222109403053261101e+00,2.262786951791314394e+00,2.285832821188507502e+00,2.311381877346151192e+00,2.346842442196408918e+00,2.397725668905825724e+00,2.473414518994909272e+00,2.591219609321214090e+00,2.785351605032523548e+00,3.129117216192090378e+00,3.794983897315635346e+00,5.229022337652630803e+00,8.590937956164877320e+00,1.699835062912571360e+01,1.235570749290808550e+02
