1.062762802470520018e+00,1.008376122447532053e+00,9.373558502070294951e-01,8.443071842928975279e-01,7.235934980333235123e-01,5.738743393426006811e-01,4.090564753677248810e-01,2.632995319620579644e-01,1.630916494119617755e-01,1.031261025899322809e-01,6.671351669918464122e-02,4.354342114904654476e-02,2.850912938781013234e-02,1.868891264028877883e-02,1.225771686778317181e-02,8.041388782692076090e-03,5.276357753748873829e-03,3.461883503825063067e-03,2.271616040469359374e-03,1.490705432774520802e-03
1.110155844846718809e+00,1.069778878728909532e+00,1.017500213840735634e+00,9.492988799458287330e-01,8.599419312757119460e-01,7.436710339441707784e-01,5.979544297255962038e-01,4.335923490389352319e-01,2.825934757295177624e-01,1.751763795908352350e-01,1.102800168278320891e-01,7.117146945408514558e-02,4.641599551847239158e-02,3.038070896660488573e-02,1.991333224709342098e-02,1.306010343351276561e-02,8.567582904064483668e-03,5.621518034455117406e-03,3.688333710547665647e-03,2.420185889375484328e-03
1.145681615352009075e+00,1.115393188365652044e+00,1.076527794028908414e+00,1.026266657749636213e+00,9.607651189706736261e-01,8.749639226285584881e-01,7.630593637275521202e-01,6.215639777845235470e-01,4.584281508966782104e-01,3.029497614380537995e-01,1.882498491116532946e-01,1.180003173517811255e-01,7.594358886681920606e-02,4.948177347851100832e-02,3.237612629949989523e-02,2.121823800407633340e-02,1.391509005710502705e-02,9.128232464397312285e-03,5.988806767158016964e-03,3.929601243815633062e-03
1.172541263042964799e+00,1.149629779035461707e+00,1.120437976418019899e+00,1.083020907836064861e+00,1.034690816459004958e+00,9.717742136365290495e-01,8.893929655898868969e-01,7.817592413048252142e-01,6.446371805454024217e-01,4.834206534255412469e-01,3.243009542601660300e-01,2.023671310752176433e-01,1.263434198758990878e-01,8.105633499441224077e-02,5.275460736946710472e-02,3.450378629596467794e-02,2.260897769512508829e-02,1.482613793759205399e-02,9.725592733266699014e-03,6.380641358988396565e-03
1.192861072359496566e+00,1.175534136362550663e+00,1.153437008949491638e+00,1.125298102315242410e+00,1.089269055071710124e+00,1.042787430496558310e+00,9.823452541198745003e-01,9.032495076442219606e-01,7.997766218853045173e-01,6.671217452283855209e-01,5.084320893412731523e-01,3.465578521765166897e-01,2.175725644717516616e-01,1.353704255757432473e-01,8.653946764596862073e-02,5.624955864592046800e-02,3.677270493905461513e-02,2.409126485961987293e-02,1.579694371410965067e-02,1.036207586926954187e-02
1.207965959420994384e+00,1.195109797565133691e+00,1.178419979196104528e+00,1.157108676937356639e+00,1.129981090455119297e+00,1.095282567995997658e+00,1.050570596215332220e+00,9.924967223959882956e-01,9.165543159679648832e-01,8.171216491293651352e-01,6.889778224113823901e-01,5.333336870833167431e-01,3.696118630663319804e-01,2.338962764642484315e-01,1.451461969348296910e-01,9.242657015562705247e-02,5.998308033142701196e-02,3.919259507547499105e-02,2.567121127971018837e-02,1.683144932085933396e-02
1.218802643114462070e+00,1.209606022206822340e+00,1.197272137781783874e+00,1.181202096727223649e+00,1.160649860088996732e+00,1.134494110100275677e+00,1.101071300291351029e+00,1.058053783335485942e+00,1.002246457980434657e+00,9.293282204700473725e-01,8.338077598107909161e-01,7.101767536998341290e-01,5.580083146444366760e-01,3.933385406928492922e-01,2.513509567215032048e-01,1.557379225623446994e-01,9.875556254929432343e-02,6.397319430697531728e-02,4.177387151250087222e-02,2.735534812785207076e-02
1.226265398500526516e+00,1.219950602620428315e+00,1.211175122584972286e+00,1.199350231454491711e+00,1.183883571731974005e+00,1.164065346107619137e+00,1.138843993098490381e+00,1.106644642706417381e+00,1.065249854754543923e+00,1.011611637709601386e+00,9.415919104440975129e-01,8.498509217604807153e-01,7.306996958254291519e-01,5.823522280586715949e-01,4.176018994252372329e-01,2.699291200895143628e-01,1.672131324717961443e-01,1.055691674313263689e-01,6.823978621913376341e-02,4.452778826078836877e-02
1.231225527811082854e+00,1.227038275727063699e+00,1.221042943392914637e+00,1.212675237234498438e+00,1.201346155968533669e+00,1.186467296528413984e+00,1.167359639185825193e+00,1.143037237000089634e+00,1.112011553522446627e+00,1.072171086691670938e+00,1.020608731318645823e+00,9.533657760916888213e-01,8.652689803307344052e-01,7.505362658054707259e-01,6.062759740357269722e-01,4.422592283542780001e-01,2.896011732420730733e-01,1.796371701966341383e-01,1.129152360246965942e-01,7.280488680255040035e-02
1.234436461143469055e+00,1.231730411444098783e+00,1.227770409408631691e+00,1.222081679352265970e+00,1.214108353184083944e+00,1.203261931675214447e+00,1.188955967435587624e+00,1.170536966907083976e+00,1.147080022377575670e+00,1.117180572684185247e+00,1.078829195575342181e+00,1.029253642973140481e+00,9.646697872576763810e-01,8.800811220346342889e-01,7.696832322128430715e-01,6.297045528917829538e-01,4.671659783621909812e-01,3.103145416167552018e-01,1.930702307554816588e-01,1.208468760974910905e-01
