2.786028104536937462e+03,2.890234587586924590e+03,2.999036895419062603e+03,3.112703841695506526e+03,3.231526746023357646e+03,3.355822898234464446e+03,3.485939512073956848e+03,3.622258133268222991e+03,3.765199387678073890e+03,3.915228150318893313e+03,4.072859244631935780e+03,4.238663855584920384e+03,4.413277010900353162e+03,4.597406411592661243e+03,4.791842880977063942e+03,4.997472778410746287e+03,5.215292677611002546e+03,5.446426812794874422e+03,5.692147703700632519e+03,5.953900802569046391e+03,6.233333932859885863e+03,6.532332489753353912e+03,6.853062382871553382e+03,7.198020316486567026e+03,7.570097049992310531e+03,7.972652237118959420e+03,8.409606854454821587e+03,8.885555746213500242e+03,9.405905944823878599e+03,9.977046465438168525e+03,1.060726994105810263e+04,1.130427529086047616e+04,1.207949866646616283e+04,1.294590398247293342e+04,1.391910067943914328e+04,1.501793655724462769e+04,1.626521893282116434e+04,1.768858344041715827e+04,1.932152503324090139e+04,2.120459285231238027e+04,2.338673376872485824e+04,2.592673031881414136e+04,2.889463600789945849e+04,3.237304911824012015e+04,3.645803900220977084e+04,4.125944259790091019e+04,4.690071128872898407e+04,5.351809408616548899e+04,6.126023371610775212e+04,7.028894784794868610e+04
2.415755677551039753e+03,2.505386655214759230e+03,2.598902326045482823e+03,2.696524088516084703e+03,2.798490419569938240e+03,2.905059352696662700e+03,3.016511453036222974e+03,3.133153290789067341e+03,3.255321298971817214e+03,3.383386006113311396e+03,3.517756621759780046e+03,3.658886016674112398e+03,3.807276329854993492e+03,3.963485434449301920e+03,4.128134515963153717e+03,4.301917077035936018e+03,4.485609575758313440e+03,4.680084201560097426e+03,4.886323593210234321e+03,5.105438848928735752e+03,5.338690548869032682e+03,5.587514046015116037e+03,5.853549574978879718e+03,6.138678758215158268e+03,6.445068362699907993e+03,6.775223233928209083e+03,7.132050895382873023e+03,7.518939865206350987e+03,7.939855637947033756e+03,8.399458128908952858e+03,8.903246075336486683e+03,9.458357905482213027e+03,1.007137798325804215e+04,1.075212268160490748e+04,1.151169244271837306e+04,1.236343916341740805e+04,1.332347052344604162e+04,1.441126552454891316e+04,1.565041917578829089e+04,1.706953012494602808e+04,1.870324005813282929e+04,2.059341437337882235e+04,2.279043076660319639e+04,2.535449892629269016e+04,2.835688882079817995e+04,3.188089343605280010e+04,3.602233772291005153e+04,4.088954999749110721e+04,4.660264493767111708e+04,5.329327125155994145e+04
2.095448143881517353e+03,2.172614025745192976e+03,2.253068561077831873e+03,2.336995282965389833e+03,2.424590962801891237e+03,2.516067276445660809e+03,2.611652895365587028e+03,2.711596058171735876e+03,2.816167566386893668e+03,2.925664196034849283e+03,3.040412454397296187e+03,3.160772619879642207e+03,3.287143152680126605e+03,3.419965595752284116e+03,3.559730153989758037e+03,3.706982239808129179e+03,3.862330208719951315e+03,4.026454511991913478e+03,4.200118636912550755e+03,4.384181910798948593e+03,4.579614815390459626e+03,4.787517167610095385e+03,5.009139668047414489e+03,5.245909895992634119e+03,5.499463436792510038e+03,5.771681167350062424e+03,6.064734744389141269e+03,6.381141435889962850e+03,6.723831020690046898e+03,7.096227371932773167e+03,7.502348414645913181e+03,7.946928772241649312e+03,8.435570666530735252e+03,8.975544286664386163e+03,9.573642005331028486e+03,1.023991818060575133e+04,1.098579734816514792e+04,1.182504911204069322e+04,1.277431315956231811e+04,1.385373574864960756e+04,1.508773373342915147e+04,1.650589419728870416e+04,1.814400891034938104e+04,2.004521949000788663e+04,2.226122019659610669e+04,2.485341923228762971e+04,2.789391450841728147e+04,3.146611212468938538e+04,3.566484830531441548e+04,4.059600689167925157e+04
1.818212315356061481e+03,1.884705941433781845e+03,1.953987232779210899e+03,2.026208961095068844e+03,2.101534449264182058e+03,2.180138651073541496e+03,2.262209538130655346e+03,2.347949880512541313e+03,2.437579424302375628e+03,2.531337501505327509e+03,2.629486027350158110e+03,2.732312800468539990e+03,2.840135102786240623e+03,2.953303601945096034e+03,3.072206628557004933e+03,3.197275036945896773e+03,3.328987839286696726e+03,3.467878853266175156e+03,3.614544618320494465e+03,3.769653717578969008e+03,3.933957896082670231e+03,4.108305141001896118e+03,4.293655355075301486e+03,4.491098765945118430e+03,4.701878626220129263e+03,4.927416900437716322e+03,5.169347231939666017e+03,5.429553157719239607e+03,5.710215097942666944e+03,6.013867308585866340e+03,6.343467414356650806e+03,6.702481383920941880e+03,7.094987764338790839e+03,7.525805947977779397e+03,8.001191074935842153e+03,8.526950584106476526e+03,9.111710892446380967e+03,9.765250785710431956e+03,1.049934477008078466e+04,1.132820985116952943e+04,1.226904990657525195e+04,1.334271085368831700e+04,1.457445829524129294e+04,1.599487898763482553e+04,1.764089403380962904e+04,1.955684400653548801e+04,2.179557085607142653e+04,2.441937952589670749e+04,2.750073634042698177e+04,3.112249275105791457e+04
1.578133510849076856e+03,1.635480179756101279e+03,1.695192691225095132e+03,1.757398455499563624e+03,1.822233511975452075e+03,1.889843234987160258e+03,1.960383228241187453e+03,2.034020495821432405e+03,2.110934923932934907e+03,2.191321147366038531e+03,2.275390806266449090e+03,2.363375145337093272e+03,2.455527938816941059e+03,2.552128686989019570e+03,2.653486055391531863e+03,2.759941652120894105e+03,2.871874248721276672e+03,2.989704649317571238e+03,3.113901429773089603e+03,3.244987700944301196e+03,3.383549179541307694e+03,3.530243705324959592e+03,3.685812553631019455e+03,3.851093827658120972e+03,4.027038380940927709e+03,4.214728916281539568e+03,4.415402721289176043e+03,4.630479100987947277e+03,4.861592449947163004e+03,5.110632236363858283e+03,5.379791618350327553e+03,5.671626617402214833e+03,5.989128438305100644e+03,6.335812116946286551e+03,6.715825412325586512e+03,7.134552936338412110e+03,7.596961347119074162e+03,8.110455216196397487e+03,8.683407829836258315e+03,9.325890597316820276e+03,1.005005376753128076e+04,1.087059060277049684e+04,1.180529907622587416e+04,1.287575152235518908e+04,1.410807850746985241e+04,1.553385974269389044e+04,1.719109555468062899e+04,1.912520288844267270e+04,2.138994172256152888e+04,2.404814058532375930e+04
1.370131946043325115e+03,1.419630807052038108e+03,1.471139990933144645e+03,1.524765793538094385e+03,1.580621693614244805e+03,1.638828845122914117e+03,1.699516667078657292e+03,1.762823601108485263e+03,1.828898074409212541e+03,1.897899754110942922e+03,1.970001135321382662e+03,2.045389463341154851e+03,2.124269005792207736e+03,2.206863629997462795e+03,2.293419618799693581e+03,2.384208736452485937e+03,2.479531547866231904e+03,2.579721109461527249e+03,2.685147194989039690e+03,2.796221210264370256e+03,2.913402044854678479e+03,3.037202982704214719e+03,3.168199916275686064e+03,3.307041053698839733e+03,3.454458444444609540e+03,3.611281674480494075e+03,3.778454190846671281e+03,3.957052831881725069e+03,4.148311300476599172e+03,4.353648401135174936e+03,4.574702231544300957e+03,4.813371600783568283e+03,5.071866463894336448e+03,5.352769503539319885e+03,5.659111486717702974e+03,5.994463787849528671e+03,6.363052248755571782e+03,6.770360805713634363e+03,7.221513113805970534e+03,7.724093225030116628e+03,8.286718828493590991e+03,8.919776512509357417e+03,9.635817780500434310e+03,1.045003921245694801e+04,1.138085868481255784e+04,1.245059418909827946e+04,1.368624376289770044e+04,1.512034968649591610e+04,1.679190568424613957e+04,1.874723245888086603e+04
1.189841210801788066e+03,1.232599874787568751e+03,1.277069026911748551e+03,1.323337306347906178e+03,1.371499379571013606e+03,1.421656320348163490e+03,1.473916030222044355e+03,1.528393747063959381e+03,1.585212667419026502e+03,1.644504758913115211e+03,1.706411815410574263e+03,1.771086785414295036e+03,1.838695424840744408e+03,1.909418269823500850e+03,1.983452881153333237e+03,2.061016350471602891e+03,2.142348008690873030e+03,2.227712364758956937e+03,2.317402346305160791e+03,2.411742947475020628e+03,2.511095494780880927e+03,2.615862656541224169e+03,2.726494403403001797e+03,2.843495058148140288e+03,2.967431666190501346e+03,3.098943890269682015e+03,3.238755783697353309e+03,3.387689789395034950e+03,3.546683501405579591e+03,3.716809728308624472e+03,3.899300680872932389e+03,4.095577137108947227e+03,4.307283803844442446e+03,4.536332313578712274e+03,4.784953633842374074e+03,5.055762179687241769e+03,5.351834472623186230e+03,5.676805768560984689e+03,6.035394496011013871e+03,6.431981201044093723e+03,6.873072916836006698e+03,7.366045903929598353e+03,7.919781812848126719e+03,8.545004704406484962e+03,9.254691636657838899e+03,1.006456700932507738e+04,1.099368887721321335e+04,1.206512923030334605e+04,1.330673818268178366e+04,1.475196219707475757e+04
1.033505036857391815e+03,1.070468725228336098e+03,1.108889868241819158e+03,1.148842335249615644e+03,1.190405054860757900e+03,1.233662335979655154e+03,1.278704200317866935e+03,1.325626755216808533e+03,1.374532616955935282e+03,1.425531441334745523e+03,1.478740606025015495e+03,1.534286081351333451e+03,1.592303556479960662e+03,1.652939851487191618e+03,1.716354604493351644e+03,1.782722247637942928e+03,1.852234207065983583e+03,1.925101309868684893e+03,2.001556390600589111e+03,2.081857124580543314e+03,2.166289225788755630e+03,2.255170113135745396e+03,2.348853235332476288e+03,2.447733182202297485e+03,2.552251768058784819e+03,2.662905209957887564e+03,2.780252660957630269e+03,2.904926305471670730e+03,3.037643401676036319e+03,3.179220625221114915e+03,3.330591284602835003e+03,3.492825981634987784e+03,3.667157552041912368e+03,3.855011252704980507e+03,4.058041410451209231e+03,4.278176049993374363e+03,4.517671487467280713e+03,4.779179144187583915e+03,5.065827743115497469e+03,5.381678938084265610e+03,5.730479150245127130e+03,6.117813734989690602e+03,6.549998777845991754e+03,7.034631249867066799e+03,7.580876209794771967e+03,8.199817019504609561e+03,8.904878831163354334e+03,9.712333943097019073e+03,1.064189301216663807e+04,1.171737687858731078e+04
8.978894068295412580e+02,9.298655921014583328e+02,9.630855170844814666e+02,9.976107225288493510e+02,1.033506977189234931e+03,1.070844562551605122e+03,1.109698558397274155e+03,1.150149145184987447e+03,1.192281921417585863e+03,1.236188273429722813e+03,1.281965826883617865e+03,1.329719007549400885e+03,1.379559774721257781e+03,1.431608571591390273e+03,1.485995509074804659e+03,1.542861829877815353e+03,1.602361616604874371e+03,1.664663732093079716e+03,1.729953954345529837e+03,1.798437275165802475e+03,1.870340416196566593e+03,1.945914606447256347e+03,2.025438768211802198e+03,2.109223230224432882e+03,2.197614140479854086e+03,2.290998673834870260e+03,2.389811234236708970e+03,2.494540770893508125e+03,2.605739480705057304e+03,2.724033125599702544e+03,2.850133360708293822e+03,2.984852461336468878e+03,3.129121017743911580e+03,3.284009261354109640e+03,3.450752819618427111e+03,3.630783987729233559e+03,3.825769765744386405e+03,4.037658302372436538e+03,4.268735740792554680e+03,4.521696007898101925e+03,4.799726702242990541e+03,5.106964442426469759e+03,5.447274042796504546e+03,5.826376259676490008e+03,6.250771495654686987e+03,6.728294527034162456e+03,7.268413042469356697e+03,7.882590029746045730e+03,8.584718354282211294e+03,9.391632661634848773e+03
7.802076461200069843e+02,8.078869050453638465e+02,8.366291959895065702e+02,8.664858006039224847e+02,8.975115109637939668e+02,9.297648847533190519e+02,9.633085001236030394e+02,9.982092188477292893e+02,1.034538449080641840e+03,1.072372430659280781e+03,1.111792557869218172e+03,1.152885753966259472e+03,1.195744946524896932e+03,1.240469684328657650e+03,1.287166920307589407e+03,1.335952026553838323e+03,1.386950035749873905e+03,1.440297125750027135e+03,1.496142322527373381e+03,1.554649378109857025e+03,1.615998824394853727e+03,1.680390183856552994e+03,1.748044413533151555e+03,1.819206660499712825e+03,1.894149479890241537e+03,1.973176607412569638e+03,2.056627462814211867e+03,2.144882462144574674e+03,2.238369334233407244e+03,2.337570583659841304e+03,2.443032372528683027e+03,2.555375082315494637e+03,2.675305946062260773e+03,2.803634203997517034e+03,2.941289320449053776e+03,3.089343006248507209e+03,3.249035890696613478e+03,3.421809928229487923e+03,3.609347976174471569e+03,3.813622116091064981e+03,4.036952994349433084e+03,4.282082752344088476e+03,4.552570529354457904e+03,4.851720646104876323e+03,5.184441411982274985e+03,5.556296873532312020e+03,5.973986508890637197e+03,6.445599631760381271e+03,6.980925021337952785e+03,7.591823718092249692e+03
