3.100661457482416154e+03,2.548497773787278675e+03,2.073892437248303850e+03,1.670830106977504784e+03,1.332725044862230106e+03,1.052629666256712881e+03,8.234687932073309184e+02,6.382740003225061400e+02,4.903947601781397907e+02,3.736688275123501057e+02,2.825419194637773899e+02,2.121345609283496572e+02,1.582605094170072277e+02,1.174055846376324581e+02,8.667779457496266104e+01,6.373969196745623123e+01,4.673252591667498024e+01,3.419964436937851815e+01,2.501431968800643091e+01,1.831509546728792870e+01,1.345008831028939689e+01,9.930478855240473024e+00,7.392654883056669846e+00,5.568043354578658288e+00,4.259493658483973100e+00,3.323065453230699795e+00,2.654162725580970328e+00,2.177091442679018662e+00,1.837268595254882619e+00,1.595455802512795840e+00,1.423520644561178772e+00,1.301339355351886384e+00,1.214545033442953059e+00,1.152897715484351160e+00,1.109109016417827442e+00,1.077997306322942217e+00,1.055882157797497278e+00,1.040151332143358420e+00,1.028951774578287459e+00,1.020969488025124772e+00,1.015272954972123554e+00,1.011201905096442477e+00,1.008288387750218451e+00,1.006200832040942128e+00,1.004704457069711454e+00,1.003633322886036572e+00,1.002870706988960414e+00,1.002335520603429231e+00,1.001973291914623809e+00,1.001751017232570318e+00
3.287441194049228216e+03,2.737475897769083076e+03,2.257470387890807160e+03,1.843265945384716133e+03,1.490067403174454284e+03,1.192557644167387252e+03,9.450587412937862837e+02,7.417213125722314544e+02,5.767209713405977709e+02,4.444415771152401362e+02,3.396289100015745817e+02,2.575043399360322951e+02,1.938346342398650393e+02,1.449599257614920589e+02,1.077861533951276840e+02,7.975063480684910644e+01,5.876997632372968638e+01,4.317871738450362784e+01,3.166550561556732646e+01,2.321171163201740484e+01,1.703559097982547854e+01,1.254359837332801320e+01,9.289337740509651553e+00,6.939880646711619860e+00,5.248745927673319045e+00,4.034627725726541492e+00,3.164913051875068550e+00,2.543081574756916652e+00,2.099183319857658159e+00,1.782712805387272947e+00,1.557321240690380471e+00,1.396920941648611469e+00,1.282833185880414062e+00,1.201711148452601741e+00,1.144034222687730251e+00,1.103020846669025889e+00,1.073846171745336031e+00,1.053080733493566346e+00,1.038288697873938959e+00,1.027740932043882172e+00,1.020210456767469465e+00,1.014826858072605864e+00,1.010972810028557989e+00,1.008210629758990340e+00,1.006230234494501108e+00,1.004812361917616137e+00,1.003802723462192237e+00,1.003094100181190829e+00,1.002614453218044099e+00,1.002320137221620389e+00
3.427444779898466550e+03,2.890021904315149641e+03,2.414274895221313727e+03,1.997522366679519109e+03,1.636506737767057757e+03,1.327422084869986065e+03,1.065993467033907564e+03,8.475990732656811133e+02,6.674212181801317456e+02,5.206091080554896280e+02,4.024360328645030336e+02,3.084360845867470289e+02,2.345100064518525187e+02,1.769951777430841560e+02,1.326999050866572532e+02,9.890623887344771958e+01,7.334801964430491239e+01,5.417177645524268570e+01,3.988775347272286353e+01,2.931718266582173982e+01,2.154039551189996260e+01,1.584882449266614834e+01,1.170260563565761380e+01,8.694456933694601375e+00,6.519787035366485739e+00,4.952545129368614241e+00,3.826095105179648570e+00,3.018321117186308467e+00,2.440192318748142242e+00,2.027089097232003922e+00,1.732291649340282236e+00,1.522134940503279799e+00,1.372430879974559703e+00,1.265843455679376284e+00,1.189973774175145937e+00,1.135969726029195881e+00,1.097520721183245840e+00,1.070133424583500359e+00,1.050611533789429064e+00,1.036683091007306601e+00,1.026734087453078592e+00,1.019618414165330167e+00,1.014522512697986434e+00,1.010869141279969075e+00,1.008249081436233263e+00,1.006372811832333625e+00,1.005036510668239735e+00,1.004098485349185443e+00,1.003463512440788241e+00,1.003073903186455285e+00
3.517074694237280710e+03,3.000892108533757437e+03,2.538079211186618068e+03,2.127011110019463558e+03,1.765622605323011157e+03,1.451373118481544452e+03,1.181255065973192359e+03,9.518459664793380171e+02,7.593989228830000684e+02,5.999612446986174064e+02,4.695076944310599742e+02,3.640737778212189824e+02,2.798758374768714816e+02,2.134079612217663851e+02,1.615100526669887131e+02,1.214058530921128209e+02,9.071342568876885082e+01,6.743312116248525001e+01,4.991921856394573354e+01,3.684145904977597041e+01,2.714191170331714176e+01,1.999141135370249600e+01,1.474850991309669013e+01,1.092270341973213199e+01,8.142750519692732780e+00,6.130216051108332564e+00,4.677934647471721163e+00,3.632846966059805727e+00,2.882561796591194270e+00,2.344992167690920226e+00,1.960463679358466216e+00,1.685770433813967628e+00,1.489739435227422470e+00,1.349946969233464911e+00,1.250304379256008458e+00,1.179293466103642496e+00,1.128683212098196886e+00,1.092600582581630508e+00,1.066860211115051804e+00,1.048482384382595889e+00,1.035347381830344249e+00,1.025948185458596118e+00,1.019213936305792378e+00,1.014384147397112912e+00,1.010919275672879758e+00,1.008437342051839547e+00,1.006669285276517112e+00,1.005427977233526393e+00,1.004587624515794309e+00,1.004072023442805550e+00
3.555995574731443867e+03,3.067682560786479371e+03,2.624931859284327857e+03,2.226784161375448548e+03,1.872002269207579729e+03,1.559001289313447842e+03,1.285808275367624901e+03,1.050056936948596103e+03,8.490190089078205347e+02,6.796693797975049165e+02,5.387777502542178354e+02,4.230163312801117286e+02,3.290715749814953028e+02,2.537483947062421521e+02,1.940575625611222961e+02,1.472803555943667106e+02,1.110082585232250096e+02,8.315887383268736244e+01,6.197162862042308262e+01,4.598820234480045599e+01,3.402290940288589383e+01,2.512781126796626907e+01,1.855642249481445916e+01,1.372880211646743831e+01,1.019979764663195887e+01,7.631354793406856629e+00,5.769168243862312195e+00,4.423521863304255675e+00,3.453916554369218073e+00,2.756967017850163515e+00,2.257022381791017107e+00,1.898994921160465532e+00,1.642939587011702951e+00,1.459996867309760527e+00,1.329381463773033234e+00,1.236163231999752199e+00,1.169642013466341224e+00,1.122163708722800690e+00,1.088261709232390073e+00,1.064036703093568681e+00,1.046710174519255299e+00,1.034303883946266822e+00,1.025410371180841995e+00,1.019029022963911624e+00,1.014449269732648373e+00,1.011167648671057018e+00,1.008829289076494717e+00,1.007187252538140454e+00,1.006075483059509557e+00,1.005393394860522926e+00
3.546767894504396281e+03,3.090772174843636094e+03,2.673366968810263643e+03,2.293944583611400503e+03,1.951770442949943345e+03,1.645903374819807368e+03,1.375130997716835736e+03,1.137927515946773383e+03,9.324393323828313669e+02,7.565009927418999496e+02,6.076803260800788848e+02,4.833479164159261359e+02,3.807629775304197892e+02,2.971659212092606026e+02,2.298677482926702567e+02,1.763277962149733185e+02,1.342139316413870915e+02,1.014423494968385029e+02,7.619707648834568658e+01,5.693157814383744864e+01,4.235628147979663538e+01,3.141634660539185830e+01,2.326382392156503442e+01,1.722767507389691133e+01,1.278426898750040053e+01,9.530087711490315527e+00,7.157615351020814032e+00,5.434794175670849548e+00,4.188022393122690978e+00,3.288415901474756708e+00,2.640926727271966534e+00,2.175867594283408479e+00,1.842403727319021245e+00,1.603615323511020652e+00,1.432790077768771209e+00,1.310663786862761304e+00,1.223382058438220898e+00,1.161004411566776584e+00,1.116412528603644150e+00,1.084517264045284479e+00,1.061685015722014569e+00,1.045324246608663188e+00,1.033588372195859417e+00,1.025162875103920124e+00,1.019113219538482218e+00,1.014776616433227474e+00,1.011685514790839679e+00,1.009514358846064219e+00,1.008044136405275015e+00,1.007142197919830062e+00
3.494205137773187289e+03,3.072933545251692067e+03,2.684274630841221096e+03,2.327752181259215376e+03,2.002881454600437564e+03,1.709096329400604191e+03,1.445680460790224743e+03,1.211708872576408112e+03,1.006006211927829099e+03,8.271267803558121159e+02,6.733593194145366851e+02,5.427566495212936388e+02,4.331871304214217844e+02,3.424021238275474275e+02,2.681117640440828609e+02,2.080607508101141434e+02,1.600966353236108262e+02,1.222249220472809839e+02,9.264777410992712703e+01,6.978563498171574508e+01,5.228319452500070952e+01,3.900255273685526447e+01,2.900710203474473659e+01,2.153966235048497779e+01,1.599796076346171958e+01,1.190986587210119474e+01,8.910049191215829723e+00,6.719075613431582106e+00,5.125387042251360548e+00,3.970255600481413349e+00,3.135533380512196100e+00,2.533887898509318948e+00,2.101155861994953078e+00,1.790444863119625474e+00,1.567641026866419818e+00,1.408024440185943194e+00,1.293742747286327655e+00,1.211940243878920853e+00,1.153381796988936170e+00,1.111446612055972949e+00,1.081396128754766206e+00,1.059843668490095370e+00,1.044371690458617330e+00,1.033256525767889178e+00,1.025271094540804340e+00,1.019544119146771566e+00,1.015460375950102856e+00,1.012591154407491478e+00,1.010647905280449343e+00,1.009455884624712363e+00
3.404605113455283572e+03,3.018734006655184203e+03,2.660506342380839669e+03,2.329445433419260553e+03,2.025145388196732483e+03,1.747213338755151199e+03,1.495208999557864900e+03,1.268585956771844849e+03,1.066639802561788656e+03,8.884684124723607965e+02,7.329490139987713064e+02,5.987351825745427050e+02,4.842746877888222912e+02,3.878465351534116508e+02,3.076130882635350758e+02,2.416813069286243092e+02,1.881662734790228058e+02,1.452504456793012082e+02,1.112333438842795204e+02,8.456830376503053515e+01,6.388504979922002036e+01,4.799874441613033582e+01,3.590755319239754328e+01,2.678152473203718387e+01,1.994575972011755738e+01,1.486058264915409310e+01,1.110091240993524586e+01,8.336418404658632042e+00,6.313466840703511274e+00,4.839376541919556907e+00,3.769141196188301013e+00,2.994532251303621884e+00,2.435354475970670229e+00,2.032559631862281613e+00,1.742908691978781510e+00,1.534889596537169831e+00,1.385630723972986367e+00,1.278589880741490159e+00,1.201838343696834732e+00,1.146795821679300609e+00,1.107303555935179373e+00,1.078948765403228593e+00,1.058574552102554467e+00,1.043925832410198762e+00,1.033394586665584258e+00,1.025837456164949479e+00,1.020446149085353804e+00,1.016656894851403647e+00,1.014090016720206933e+00,1.012515620889315793e+00
3.284995474306835604e+03,2.933861133345470989e+03,2.606327799240463719e+03,2.301855954940276661e+03,2.020020837315613562e+03,1.760471378658881349e+03,1.522883665621331374e+03,1.306911244647757712e+03,1.112135555638124970e+03,9.380205768499239412e+02,7.838760951320160757e+02,6.488337091891033879e+02,5.318386560407780053e+02,4.316588856661968521e+02,3.469107337249463399e+02,2.760984247414466495e+02,2.176628962023074223e+02,1.700344231893732854e+02,1.316834331419223076e+02,1.011646997548747748e+02,7.715155776295421219e+01,5.845852669169203608e+01,4.405240026220441507e+01,3.305316515287516665e+01,2.472691534203606523e+01,1.847322413880804959e+01,1.380932420106944747e+01,1.035307175940593538e+01,7.806178888531913884e+00,5.938699742779752988e+00,4.575324132963526580e+00,3.583697099485362969e+00,2.864750399045707940e+00,2.344888490961960059e+00,1.969797897715703128e+00,1.699624156003671782e+00,1.505267126329941085e+00,1.365569417690994269e+00,1.265204428763052169e+00,1.193103791248524503e+00,1.141295233765414752e+00,1.104049300999628835e+00,1.077256369949745940e+00,1.057974098515018113e+00,1.044100276859182497e+00,1.034137640716003004e+00,1.027026211166983893e+00,1.022025843673731726e+00,1.018637728061414283e+00,1.016559895479726361e+00
3.142490110314597132e+03,2.824485279146544144e+03,2.526833119753490791e+03,2.248916077661088821e+03,1.990248421611335516e+03,1.750449683530388029e+03,1.529212379074978571e+03,1.326264795908404949e+03,1.141330429642928721e+03,9.740865321149640295e+02,8.241249716511139241e+02,6.909190211418350600e+02,5.737996263408995219e+02,4.719440597594725659e+02,3.843786494573326991e+02,3.099956366070971399e+02,2.475824351881572909e+02,1.958599836563792849e+02,1.535258141677990125e+02,1.192971302861824086e+02,9.194961549166914949e+01,7.034874782442419416e+01,5.347179697084449401e+01,4.042011438859302075e+01,3.042252840912784961e+01,2.283146542498616327e+01,1.711379713844434391e+01,1.283842133198963253e+01,9.662332278421731147e+00,7.316549908389415435e+00,5.592857853803930190e+00,4.331919890638299186e+00,3.413038814284047984e+00,2.745601564873739520e+00,2.262112697318294341e+00,1.912639950365552011e+00,1.660463470418160670e+00,1.478718469716206352e+00,1.347837176392328029e+00,1.253620762402453126e+00,1.185799485736694248e+00,1.136965936361300722e+00,1.101790135312090468e+00,1.076445545986317587e+00,1.058191753997336670e+00,1.045072986204838683e+00,1.035702311245875640e+00,1.029109983703398123e+00,1.024641902396556059e+00,1.021902188061362793e+00
2.983805527390024508e+03,2.696732881135520074e+03,2.427410685498679413e+03,2.175155072004002250e+03,1.939413478301204350e+03,1.719748876649394333e+03,1.515819341346960528e+03,1.327352847290801719e+03,1.154117691839620420e+03,9.958896196523695608e+02,8.524174579341374738e+02,7.233897303180540348e+02,6.084051686308533817e+02,5.069501337868220503e+02,4.183855857977124515e+02,3.419453842086281270e+02,2.767464402916252766e+02,2.218097775054357328e+02,1.760901588775322466e+02,1.385108902830498039e+02,1.079999195473530307e+02,8.352350401563987248e+01,6.411444130894949467e+01,4.889295118910222016e+01,3.707950272944100334e+01,2.799995951971616748e+01,2.108420198990172523e+01,1.585981613709471816e+01,1.194253759835102358e+01,9.024991790831531802e+00,6.864977198423818372e+00,5.274192922365896763e+00,4.107981273264422306e+00,3.256380689306048293e+00,2.636578502321818007e+00,2.186715235709093097e+00,1.860911320440067795e+00,1.625349243505356922e+00,1.455235547469957869e+00,1.332476437780051759e+00,1.243919551643720922e+00,1.180036917059614554e+00,1.133946690842688287e+00,1.100691932278855312e+00,1.076712567099262774e+00,1.059461652375701890e+00,1.047129337089115264e+00,1.038448124528495775e+00,1.032562208652018310e+00,1.028953798198405156e+00
2.814945725809285705e+03,2.556303464934869226e+03,2.313315491140625454e+03,2.085255119208130509e+03,1.871516735636840622e+03,1.671607131685393597e+03,1.485133607063603222e+03,1.311788359094442512e+03,1.151328907572549042e+03,1.003554725870497464e+03,8.682807778850644809e+02,7.453092569917093897e+02,6.344014030517090532e+02,5.352517186988303592e+02,4.474670932072729101e+02,3.705531684144341398e+02,3.039097008893505745e+02,2.468357274911418813e+02,1.985441618023545232e+02,1.581842460232242900e+02,1.248692942545913098e+02,9.770659031702284381e+01,7.582625364224858799e+01,5.840634200206211801e+01,4.469228547768041437e+01,3.400973775582973957e+01,2.577087788726054995e+01,1.947493716632249772e+01,1.470418091966606333e+01,1.111674267721648057e+01,8.437644655946535011e+00,6.449126225010804347e+00,4.981122688545602806e+00,3.902454247359381512e+00,3.113039598886667481e+00,2.537258696431478722e+00,2.118457083195449009e+00,1.814502819154740543e+00,1.594265117273859111e+00,1.434869742660632497e+00,1.319589889826119800e+00,1.236244832138890581e+00,1.175996650015327383e+00,1.132454277333891035e+00,1.101011950662246885e+00,1.078364964644691115e+00,1.062159233585606488e+00,1.050742916142364036e+00,1.042999343056071115e+00,1.038253167611306704e+00
