1.000000000000000021e-03
1.264855216855295715e-03
1.599858719606057260e-03
2.023589647725157481e-03
2.559547922699535825e-03
3.237457542817643273e-03
4.094915062380427399e-03
5.179474679231212825e-03
6.551285568595508792e-03
8.286427728546841634e-03
1.048113134154685794e-02
1.325711365590109478e-02
1.676832936811008257e-02
2.120950887920190417e-02
2.682695795279725973e-02
3.393221771895330030e-02
4.291934260128778267e-02
5.428675439323859403e-02
6.866488450043001235e-02
8.685113737513529275e-02
1.098541141987558339e-01
1.389495494373137463e-01
1.757510624854793091e-01
2.222996482526195527e-01
2.811768697974230680e-01
3.556480306223128718e-01
4.498432668969444270e-01
5.689866029018298965e-01
7.196856730011521597e-01
9.102981779915217952e-01
1.151395399326448077e+00
1.456348477501244298e+00
1.842069969326716405e+00
2.329951810515372035e+00
2.947051702551809704e+00
3.727593720314941628e+00
4.714866363457394627e+00
5.963623316594643065e+00
7.543120063354622928e+00
9.540954763499943425e+00
1.206792640639328873e+01
1.526417967175233414e+01
1.930697728883249553e+01
2.442053094548649739e+01
3.088843596477484965e+01
3.906939937054620771e+01
4.941713361323838427e+01
6.250551925273975939e+01
7.906043210907701280e+01
1.000000000000000000e+02
