nan 1.159979777992190203e+31 2.758625555825572747e+31 6.606232016472437926e+31 1.604295301531007431e+32 4.036980673474038788e+32 1.125669776179032094e+33 4.303275423021288760e+33 5.721738197150144369e+34
1.080862280106202901e+31 1.244896176024553661e+31 2.772663204720637250e+31 6.606363453761971954e+31 1.604295811118336149e+32 4.036981226335138572e+32 1.120646566862904898e+33 4.273482411431674471e+33 5.630107200938934284e+34
1.569582035216599215e+31 1.730740603315499645e+31 3.129764886160822865e+31 6.708591883714863318e+31 1.604637797402829205e+32 4.036987483794022696e+32 1.120643169147213680e+33 4.258966972247340370e+33 5.600177044883312790e+34
2.923789073816216531e+31 3.128601440731169116e+31 4.693366035534419368e+31 8.083620595836685435e+31 1.665553232296024968e+32 4.042566553819111464e+32 1.120610595427595093e+33 4.258204941748438150e+33 5.581435002474666282e+34
6.437780119849859691e+31 6.704591660990687284e+31 8.980928454878674753e+31 1.309670352710477398e+32 2.174700279274491696e+32 4.371568992991071902e+32 1.127605385751252694e+33 4.250874728889762334e+33 5.537699631634985578e+34
1.644721113520925719e+32 1.623501743226275649e+32 2.019075504849863880e+32 2.677143013556618274e+32 3.855094004590926561e+32 6.344140455185713300e+32 1.316119960625550816e+33 4.316346553781022687e+33 5.152924722464961267e+34
4.664864695169947516e+32 4.404426024938931066e+32 5.150614215733560067e+32 6.471006665175219659e+32 8.670332257196464953e+32 1.276947537675114379e+33 2.236032478415127006e+33 5.734049230974223158e+33 4.343798598849580168e+34
1.385378996953171149e+33 1.282430602480915980e+33 1.449153960412592924e+33 1.767201959409400446e+33 2.297182996374458674e+33 3.230240545475893856e+33 5.244673587348818020e+33 1.169272394983234564e+34 5.901201524446552662e+34
4.181772145498245650e+33 3.844102743644484415e+33 4.286075991103177159e+33 5.160836185738204529e+33 6.635473584187477677e+33 9.178920994463623578e+33 1.450539276855642104e+34 3.066410020311265193e+34 1.308407076553138618e+35
