nan 4.895586936459014396e+03 7.546332903816693943e+03 1.167794150658303442e+04 1.819833014853695931e+04 2.886806761983223259e+04 4.812409697136848990e+04 9.391148775186814601e+04 3.410791137380604632e+05
8.579160056927695450e+02 9.159326711624420341e+02 1.347494625938727950e+03 2.076703332805012906e+03 3.236172292062706674e+03 5.133549569909067941e+03 8.553102668019229895e+03 1.668070413419696342e+04 6.045424733552621183e+04
1.933041200736849987e+02 2.012667773898219536e+02 2.606888161326987756e+02 3.737274729685892680e+02 5.755917713262979305e+02 9.128895358668160043e+02 1.520977443770603486e+03 2.965103474823380111e+03 1.074104344372229389e+04
4.991138810274095050e+01 5.115342552385175878e+01 5.984088579015047316e+01 7.537847260771647484e+01 1.052414174995960963e+02 1.625282896567742910e+02 2.704669450536414388e+02 5.272129439187865501e+02 1.908485949218937776e+03
1.412739298690976852e+01 1.421174361829261379e+01 1.569489852286969978e+01 1.808901299512073990e+01 2.231244495179063847e+01 3.057727582345045292e+01 4.834218513721699395e+01 9.364267745543952515e+01 3.375423741734594500e+02
4.420027258597807318e+00 4.245599294639872845e+00 4.494060571557732864e+00 4.937384991493105169e+00 5.651429702847106107e+00 6.924018232142270968e+00 9.579512641742139678e+00 1.687599322203318053e+01 5.718580908893530079e+01
1.490129333431502889e+00 1.378782814554340819e+00 1.396100582007840707e+00 1.489528637856626148e+00 1.645182831402766999e+00 1.903041188257126537e+00 2.398532149812940606e+00 3.650743083242565579e+00 9.326828950191663026e+00
5.190506953022863135e-01 4.725572131898667094e-01 4.662342281673168554e-01 4.880845454069902556e-01 5.313282830605577933e-01 6.007133867861548238e-01 7.279816124704280300e-01 1.026078255160476793e+00 2.096686730120588038e+00
1.828845770916594782e-01 1.655650219110809673e-01 1.616974063031462738e-01 1.678272631788324809e-01 1.817489541173774314e-01 2.038649622512023196e-01 2.436960291455477490e-01 3.338943411569819109e-01 6.247051481208995005e-01
