nan 4.285903184041230816e+03 6.609422656812616879e+03 1.022807863929488849e+04 1.593893512872983774e+04 2.528398257815933903e+04 4.222042979916805780e+04 8.254993180942563049e+04 3.010101488311208668e+05
7.357026626147772959e+02 7.895574099451264374e+02 1.178326668006314776e+03 1.818856258522103872e+03 2.834388465893194279e+03 4.496198870127650480e+03 7.491201513487718330e+03 1.462877996696902119e+04 5.309767187112032116e+04
1.576555111409092831e+02 1.655515070021934889e+02 2.226245241254636369e+02 3.259363767854850948e+02 5.040871842108132341e+02 7.995504070833362675e+02 1.332142921305843856e+03 2.596984056240626160e+03 9.417118292227745769e+03
3.826398227354673764e+01 3.958150176124783570e+01 4.847963711468365489e+01 6.362387381837579170e+01 9.132641420764910833e+01 1.422806159179800716e+02 2.368887899220693214e+02 4.617750107298992361e+02 1.671822181421501000e+03
1.009683401872244524e+01 1.030393982020585852e+01 1.192553209616040277e+01 1.440118221542521582e+01 1.855738818221453457e+01 2.631090676976715059e+01 4.225671360514411390e+01 8.204578991162343016e+01 2.961296171026743878e+02
2.869876982344540028e+00 2.851304023428747669e+00 3.179753304096040178e+00 3.661448527485849702e+00 4.393742828961653579e+00 5.636422526993801085e+00 8.118296058814408411e+00 1.470196215355939984e+01 5.079769969338394020e+01
8.594817768940626879e-01 8.351448499868789899e-01 9.031224919135140139e-01 1.012285627705017621e+00 1.171750149211058245e+00 1.422013353776464983e+00 1.881725199809898053e+00 3.013338052790217159e+00 8.293770004211610924e+00
2.633913127764588302e-01 2.534160304390494223e-01 2.693856213898858099e-01 2.974816895900081470e-01 3.391680572347815503e-01 4.021930663670303385e-01 5.124793604724678930e-01 7.652000603333967144e-01 1.719045493695992688e+00
8.137618578472169406e-02 7.802156199631991862e-02 8.238479789178181079e-02 9.040182215143918731e-02 1.025069022932386803e-01 1.205626993667487795e-01 1.515590567439676906e-01 2.203597444102654290e-01 4.551856785401014460e-01
