1.144607083419595384e+00 1.066444346676701072e+00 9.690522659363156599e-01 8.493626183009019837e-01 7.072285592316295277e-01 5.499103082297435163e-01 3.954259726466526348e-01 2.658348441450166244e-01 1.721320064195187016e-01 1.104434086872529280e-01 7.119653293725940191e-02 4.622051416913592475e-02 3.015957352858150697e-02 1.973641596905106183e-02 1.293412274665094001e-02 8.481984724205927570e-03 5.564025849345307848e-03 3.650383385088262159e-03 2.391557781524983068e-03 1.559457996323914200e-03
1.215390727584906960e+00 1.154923199906015219e+00 1.079337858709812359e+00 9.850635698845428001e-01 8.688492231101048180e-01 7.298682048943624379e-01 5.739406889974036918e-01 4.175506574452101938e-01 2.831029459197180742e-01 1.839658521323395968e-01 1.180495637704397222e-01 7.602009223768796398e-02 4.930387804235734223e-02 3.215187686476061318e-02 2.103341742882835694e-02 1.378197684147753135e-02 9.037357411865527129e-03 5.928154681295253435e-03 3.889223764888145255e-03 2.549072043128014498e-03
1.270317512990323028e+00 1.223379065898231088e+00 1.164898348443944798e+00 1.091808481537200670e+00 1.000574876958397086e+00 8.878090767663866512e-01 7.521027787192318126e-01 5.979457016635606470e-01 4.401911202945154034e-01 3.012028721436783574e-01 1.965633570017775444e-01 1.261927066780451911e-01 8.118419800714386791e-02 5.259944783002844237e-02 3.427819351911291085e-02 2.241643764349463691e-02 1.468564919423743197e-02 9.629164579753997366e-03 6.316134004748974809e-03 4.143697286091546292e-03
1.313224426287293856e+00 1.276538763395085985e+00 1.231107516012616143e+00 1.174544101977704091e+00 1.103868825765365713e+00 1.015596191897926825e+00 9.062397727297165639e-01 7.738993586149982562e-01 6.218513039390693997e-01 4.632700951050516269e-01 3.201138532151053262e-01 2.099517870282286425e-01 1.349075152883719986e-01 8.671389210437908945e-02 5.612274560609024909e-02 3.654795164969643767e-02 2.389132944169465242e-02 1.564886176535458875e-02 1.025981099526853887e-02 6.729529530548383591e-03
1.346957990940898631e+00 1.318104885720256636e+00 1.282563278631272397e+00 1.238585347484125077e+00 1.183871759038528815e+00 1.115531482290479603e+00 1.030138337655413849e+00 9.241417526985542530e-01 7.952308751777747986e-01 6.455887900396061196e-01 4.867062693758718583e-01 3.398051824975018564e-01 2.241540236581719969e-01 1.442293114739982285e-01 9.263586803841142303e-02 5.989050114998009655e-02 3.897130322989360296e-02 2.546437095631907607e-02 1.667559424303037552e-02 1.093186260271599916e-02
1.373480491844192519e+00 1.350801866306438059e+00 1.322835017464618623e+00 1.288398036939335078e+00 1.245821518715435117e+00 1.192892331032237463e+00 1.126808959157781009e+00 1.044212769036763078e+00 9.415179066025104460e-01 8.160757155014537467e-01 6.690954241237813127e-01 5.104159985253288179e-01 3.602362018791712139e-01 2.391874775011953447e-01 1.541936178761839082e-01 9.897847127341223572e-02 6.392074081345591741e-02 4.155918479366596530e-02 2.714229854631559566e-02 1.777010290482529051e-02
1.394037613100302275e+00 1.376486218393116578e+00 1.354526907788065282e+00 1.327419744449378713e+00 1.294049734749408209e+00 1.252824679713028466e+00 1.201616534315556484e+00 1.137713630080020355e+00 1.057831411454320358e+00 9.583732059808792725e-01 8.364172589025864468e-01 6.923148284045805845e-01 5.343150099584047519e-01 3.813566351316577951e-01 2.550630091174284075e-01 1.648355907591657621e-01 1.057716613474423833e-01 6.823286763964075963e-02 4.432338232609273065e-02 2.893234476845753592e-02
1.409472640700365265e+00 1.396330032858002390e+00 1.379392643463535961e+00 1.358136253019769146e+00 1.331863737689253258e+00 1.299524790840534960e+00 1.259603175245194162e+00 1.210054772336335960e+00 1.148257688340632132e+00 1.071006522236542136e+00 9.747143718879734964e-01 8.562434047069654719e-01 7.151971705781074995e-01 5.583200253492480725e-01 4.031072694132472045e-01 2.717838986885472430e-01 1.761893456691292215e-01 1.130469347934332514e-01 7.284774480115371875e-02 4.727660697832321290e-02
1.420575741143290660e+00 1.411152193594885640e+00 1.398536617228653967e+00 1.382201718553778935e+00 1.361632840011225865e+00 1.336171420641961927e+00 1.304829350367156637e+00 1.266165048562525097e+00 1.218217145056480266e+00 1.158453118505515134e+00 1.083750572145305568e+00 9.905495771422406781e-01 8.755460935358955199e-01 7.376991521369374860e-01 5.823502520422144668e-01 4.254209660559246653e-01 2.893449259255289618e-01 1.882871734901972460e-01 1.208371732872971227e-01 7.778776388160449362e-02
1.428226185863707309e+00 1.421752428398738610e+00 1.412759437377185900e+00 1.400659038931243439e+00 1.384915307372620363e+00 1.365019418487732672e+00 1.340346974040444339e+00 1.309969288753885852e+00 1.272518045453606028e+00 1.226113437341434409e+00 1.168311661868212337e+00 1.096076144890592241e+00 1.005888181754494459e+00 8.943208384779252063e-01 7.597838464398467551e-01 6.063286323737626660e-01 4.482239585809446591e-01 3.077316226996140158e-01 2.011586335382087309e-01 1.291764339484882118e-01
