1.000000000000000021e-02
1.623776739188721729e-02
2.636650898730358294e-02
4.281332398719393806e-02
6.951927961775605791e-02
1.128837891684688899e-01
1.832980710832435578e-01
2.976351441631317485e-01
4.832930238571752080e-01
7.847599703514610558e-01
1.274274985703133467e+00
2.069138081114790140e+00
3.359818286283780875e+00
5.455594781168514373e+00
8.858667904100823165e+00
1.438449888287662937e+01
2.335721469090121261e+01
3.792690190732245981e+01
6.158482110660260389e+01
1.000000000000000000e+02
