1.882942465381939323e+00 1.882311007155305083e+00 1.883410898722841731e+00 1.885154938389527413e+00 1.887953772689675125e+00 1.892476399070225801e+00 1.899792265235731747e+00 1.911576025442818461e+00 1.930446154175601059e+00 1.960614203604388761e+00 2.009194899968014258e+00 2.088921992103576653e+00 2.224166144901363218e+00 2.465701327139672383e+00 2.932025132729035644e+00 3.947827830244588387e+00 6.652339725220104860e+00 1.714516048230082390e+01 2.219671278957645200e+02 2.784694483484132215e+05
1.886652329275107398e+00 1.886100444468933546e+00 1.887186710374343823e+00 1.888866400313871985e+00 1.891526816879739892e+00 1.895797750191731579e+00 1.902714070654388578e+00 1.913955255920901877e+00 1.932207551455670691e+00 1.961787929814084563e+00 2.009891803762901219e+00 2.089269869204463337e+00 2.224254402193945435e+00 2.465545547319770936e+00 2.931512900501444197e+00 3.946509750596429278e+00 6.648314072495490556e+00 1.712518545667884950e+01 2.211389355901858096e+02 2.314718785411905847e+05
1.892493374500895831e+00 1.892210545982573988e+00 1.893376767326453436e+00 1.895048149680382377e+00 1.897622325929060105e+00 1.901697166142153117e+00 1.908246254709869305e+00 1.918886867794609818e+00 1.936295025864990915e+00 1.964874405304854577e+00 2.011977662196808403e+00 2.090485150713525808e+00 2.224748988847345732e+00 2.465357001478512888e+00 2.930384255646645286e+00 3.943339437767661604e+00 6.638299565399083058e+00 1.707375627698769804e+01 2.188038248298770441e+02 1.363789279813354078e+05
1.901117939718493854e+00 1.901760278166901186e+00 1.903350775875318313e+00 1.905179117360574548e+00 1.907760125577326660e+00 1.911723025775300178e+00 1.918000332401688546e+00 1.928114242699510372e+00 1.944629833544529118e+00 1.971901640036000103e+00 2.017372636369249683e+00 2.094128796345700927e+00 2.226682448229350797e+00 2.465535109442675843e+00 2.928178731104924104e+00 3.936118518471082517e+00 6.614268569180927315e+00 1.694434228402374032e+01 2.122744198750634439e+02 5.086806727237593441e+04
1.912551656933357158e+00 1.915759937381889655e+00 1.918899550698678125e+00 1.921491523039161375e+00 1.924357921362613189e+00 1.928353103477577379e+00 1.934489050272507393e+00 1.944238115970625680e+00 1.960013988567134602e+00 1.985971044573492383e+00 2.029407393185735486e+00 2.103431550010899098e+00 2.232704768425568087e+00 2.467659547838286116e+00 2.924733548828140073e+00 3.921016715388307539e+00 6.559857039704815485e+00 1.663311437024711736e+01 1.951631216843498180e+02 1.446843417993287949e+04
1.925615198301978470e+00 1.934134062028406875e+00 1.941558756541096553e+00 1.946855589909914919e+00 1.951021250121438566e+00 1.955466381840711199e+00 1.961654318757990456e+00 1.971233928044778816e+00 1.986542011343848557e+00 2.011477413861649133e+00 2.052968416955662345e+00 2.123732498726606632e+00 2.248103476731214911e+00 2.475985032432299171e+00 2.921703512027967964e+00 3.893317843319985982e+00 6.447468270535140711e+00 1.594667723818634464e+01 1.581321068038644739e+02 3.831528544512220378e+03
1.938288461843830746e+00 1.954872541831080834e+00 1.971028224714213239e+00 1.983630061621952212e+00 1.992287158829243898e+00 1.998673698740095039e+00 2.005398681414976458e+00 2.015029217605389888e+00 2.030164914761356521e+00 2.054522495698316575e+00 2.094588118504578933e+00 2.162349720643887530e+00 2.281049973241985995e+00 2.498779398716172384e+00 2.925307676717377348e+00 3.851647379006451377e+00 6.245410110135293458e+00 1.464696579682084376e+01 1.034668438792013205e+02 1.035014072818373279e+03
1.948909738306006334e+00 1.974759602301004779e+00 2.003959145558632304e+00 2.031150742485824168e+00 2.051750716526201224e+00 2.064727608744037823e+00 2.073632771821711795e+00 2.083679872907166608e+00 2.098906828935606761e+00 2.123128370118415820e+00 2.162455915547026208e+00 2.228063995618848381e+00 2.341571366615249783e+00 2.547737450354004007e+00 2.948095785507308442e+00 3.805489592558779499e+00 5.945940386773543196e+00 1.269757595655610771e+01 5.488237812453480302e+01 2.986585919536783535e+02
1.956876779102994846e+00 1.991280520698780254e+00 2.035283660493188762e+00 2.083977634411475766e+00 2.128234521240084387e+00 2.158650475417644543e+00 2.174814920304801724e+00 2.186287541422765823e+00 2.201837758620185159e+00 2.226279802135068042e+00 2.265497905061963468e+00 2.329959597253071557e+00 2.439550681654095055e+00 2.634891398723493872e+00 3.006148506550378574e+00 3.778004822358163040e+00 5.596691820957887309e+00 1.050538698369605939e+01 2.672476350566711645e+01 9.586332797427793651e+01
1.962420926501881713e+00 2.003602892315782036e+00 2.061177025007156605e+00 2.134118567987013826e+00 2.213247863090182843e+00 2.278439117265834479e+00 2.313865030803259337e+00 2.329754354424990570e+00 2.345916029725606755e+00 2.370833918505935944e+00 2.410420008710666195e+00 2.474602822278168190e+00 2.581765521822457998e+00 2.768278995310704982e+00 3.112056158951680196e+00 3.795905745628817218e+00 5.284995066250644413e+00 8.637105923810338481e+00 1.363631240967454872e+01 3.580769894797625597e+01
