3.035876835290165344e-16 3.062796934551352568e-16 3.156761138101873690e-16 3.355516840559911994e-16 3.722744463348002998e-16 4.366427062198489347e-16 5.461821055019266034e-16 7.257649772194591464e-16 1.003454097492788843e-15 1.408640262931238210e-15 1.987146009791722858e-15 2.825229132820952908e-15 4.089994115044012199e-15 6.154031181152764134e-15 1.004488285677604412e-14 1.944373350516235652e-14 2.578797175760732385e-14 3.599272615157541743e-13 6.156861241528779374e+02 6.982584538446552064e+18
1.891297116532306953e-16 1.877696641149477166e-16 1.889915313627455889e-16 1.941266661912965161e-16 2.053623233943418378e-16 2.263922043540899738e-16 2.635316093673167125e-16 3.272769270345936868e-16 4.333407811115008389e-16 6.012693326310921441e-16 8.539628852638484822e-16 1.229570619850931190e-15 1.808603127059136083e-15 2.776532685573783191e-15 4.647400754627979908e-15 9.300031885743810865e-15 2.743806792147741829e-14 1.849504209646010755e-13 8.449675633298085163e-12 1.158449489119011333e-03
1.195732035734566306e-16 1.174861743041692744e-16 1.164777535750008782e-16 1.169909670507972359e-16 1.198047483869329334e-16 1.261986100023088119e-16 1.383387594439341391e-16 1.599669214047647487e-16 1.974703843137087488e-16 2.609913391456955216e-16 3.646378501335699653e-16 5.275840502698677837e-16 7.854415265277354624e-16 1.224461425749951052e-15 2.089426747006814720e-15 4.285462897646902362e-15 1.296075449381884784e-14 9.237948292862262038e-14 4.431355834807526129e-12 1.768865671954724918e-08
7.697854137659951593e-17 7.467994663588287102e-17 7.330554141904441534e-17 7.258920560419481149e-17 7.277916520252944822e-17 7.433703926203461951e-17 7.802271534360043483e-17 8.512932213093492709e-17 9.792193272709785056e-17 1.203946628481190110e-16 1.593416205601199335e-16 2.255290004197554229e-16 3.365337449079985386e-16 5.305671849554333772e-16 9.186953410324264132e-16 1.918766702152921336e-15 5.936453204025281760e-15 4.325180007530078995e-14 2.174613655493581347e-12 9.003164745289117101e-09
5.173077174633909848e-17 4.850836402010383257e-17 4.697225824026216386e-17 4.607082571433349459e-17 4.557805771441583078e-17 4.563430645619152927e-17 4.651896317925968732e-17 4.869443984073090380e-17 5.295518238224305961e-17 6.072142866395277092e-17 7.460562666536333729e-17 9.944316050775171959e-17 1.441761513109943659e-16 2.269723115239449125e-16 3.968397768816885013e-16 8.396018510188641863e-16 2.636845238363728451e-15 1.952671976727936896e-14 9.909912861778914757e-13 4.130913537946494980e-09
3.750576282820689560e-17 3.306493650524282378e-17 3.090675009432846725e-17 2.989080680817906245e-17 2.930305200013732154e-17 2.897356980433749583e-17 2.898590209427743677e-17 2.951522479367398495e-17 3.085430811663755600e-17 3.351455511273605111e-17 3.843866586001336896e-17 4.746321872296378153e-17 6.437049041066614363e-17 9.757100527537413976e-17 1.692112107433573586e-16 3.598278817964734903e-16 1.136687599065741356e-15 8.414625284451896372e-15 4.184730366502351652e-13 1.603417670144320469e-09
2.965979887699684063e-17 2.437034350554925128e-17 2.145472721979407502e-17 2.004646498773158487e-17 1.939096225372833828e-17 1.901170751314758159e-17 1.879840355389418885e-17 1.880761831308385760e-17 1.915578335582759198e-17 2.004054786784293551e-17 2.181670534893069460e-17 2.516888662249784025e-17 3.153986606641348244e-17 4.433008027474937726e-17 7.295713877912393477e-17 1.514363393453254636e-16 4.714601902410984130e-16 3.374806666344569548e-15 1.512972250729813569e-13 3.986671387701733091e-10
2.528208500863150811e-17 1.955330935293686745e-17 1.612036402219746580e-17 1.425771057296309742e-17 1.338253921085221593e-17 1.297814524936579760e-17 1.273686510120471479e-17 1.260572415430806758e-17 1.263027673694911283e-17 1.289520361360937750e-17 1.354794697667769897e-17 1.486448849493437898e-17 1.741319642340434717e-17 2.252212883797346535e-17 3.388327432254514149e-17 6.475414684366755157e-17 1.867083178841027724e-16 1.187132400037021229e-15 3.841167781849696893e-14 2.757190157642970230e-11
2.278008285800673346e-17 1.684869804647320702e-17 1.314355330561606356e-17 1.096876667435932657e-17 9.841050223542535065e-18 9.343199222460340868e-18 9.105705351097115026e-18 8.953828292581623662e-18 8.882670551422048599e-18 8.932879124888228307e-18 9.174410054920537062e-18 9.734013075999414837e-18 1.086321524244133199e-17 1.312599515195785424e-17 1.801694032297897297e-17 3.056185371414165863e-17 7.499751975414316774e-17 3.613668594494765714e-16 5.803229036580790093e-15 5.447640386126879800e-13
2.131683396539280078e-17 1.529426714423805145e-17 1.145865565490675463e-17 9.113117461165824005e-18 7.804962322613262747e-18 7.192808644823206911e-18 6.941798727292402866e-18 6.799925451383907757e-18 6.707546706114111533e-18 6.685065410637988280e-18 6.771374097903159999e-18 7.034415776233549105e-18 7.604076259935665244e-18 8.757688747967632111e-18 1.118243618738333165e-17 1.696794749712837796e-17 3.461078098910166397e-17 1.166598923406793107e-16 8.438465051839811318e-16 1.637922628130587008e-14
2.044586922035281062e-17 1.438139492081446023e-17 1.048384641460003620e-17 8.051588391441898578e-18 6.638030411430669771e-18 5.937422835442021298e-18 5.662556575716035898e-18 5.535333727695974233e-18 5.445268770124394112e-18 5.399635181554198017e-18 5.424980070467926773e-18 5.564221525753056355e-18 5.896105314123764219e-18 6.581209843094243813e-18 7.991817090531865622e-18 1.114905137047841175e-17 1.953920764775833160e-17 4.878341128966158734e-17 1.950579237674049955e-16 1.396316374907097862e-15
1.992107269264284348e-17 1.383647881623631251e-17 9.908633274516294069e-18 7.432345537154461414e-18 5.961038103410469550e-18 5.203930033657000595e-18 4.907821419603139630e-18 4.794607598449258655e-18 4.715623004921041541e-18 4.665618409481769729e-18 4.666364432888299889e-18 4.750378596005826884e-18 4.973235301802853961e-18 5.443172671789905751e-18 6.397045066416065758e-18 8.428353412706110674e-18 1.327723861932609516e-17 2.692067176606251602e-17 7.346242352662907669e-17 2.848714054263582427e-16
1.960229941066188953e-17 1.350752882324251276e-17 9.564172641077979026e-18 7.064831484629873012e-18 5.561929664128888362e-18 4.771122471318334604e-18 4.460183755267381613e-18 4.359104027147928284e-18 4.294797972460052935e-18 4.250056320748818106e-18 4.242855629703248293e-18 4.301422271002502170e-18 4.471169555695346375e-18 4.835315489492181050e-18 5.566828339354642192e-18 7.068544164584598042e-18 1.038442238848635491e-17 1.841434650731762971e-17 3.966502395426140123e-17 1.058252045445726641e-16
